cohort,draw,alpha,stratum,n_lesions,n_patients,rate,cp_lo,cp_hi,boot_lo,boot_hi
hiba,90,0.15,B,185,72,0.05945945945945946,0.03005247950412839,0.10389730248612361,0.008158333333333333,0.1185141509433962
pad,90,0.05,M1,31,18,0.0,0.0,0.11218874692236996,0.0,0.0
pad,90,0.05,M2,152,108,0.0,0.0,0.02397682090379162,0.0,0.0
pad,90,0.05,M3,67,42,0.0,0.0,0.053569654127096765,0.0,0.0
pad,90,0.05,B,23,18,0.0,0.0,0.14818512891522437,0.0,0.0
pad,90,0.1,M1,31,18,0.0,0.0,0.11218874692236996,0.0,0.0
pad,90,0.1,M2,152,108,0.0,0.0,0.02397682090379162,0.0,0.0
pad,90,0.1,M3,67,42,0.0,0.0,0.053569654127096765,0.0,0.0
pad,90,0.1,B,23,18,0.043478260869565216,0.0011001686304415005,0.2194866074534804,0.0,0.14285714285714285
pad,90,0.15,M1,31,18,0.0,0.0,0.11218874692236996,0.0,0.0
pad,90,0.15,M2,152,108,0.0,0.0,0.02397682090379162,0.0,0.0
pad,90,0.15,M3,67,42,0.0,0.0,0.053569654127096765,0.0,0.0
pad,90,0.15,B,23,18,0.13043478260869565,0.027751507422793205,0.3358891375371209,0.0,0.2940972222222221
hiba,91,0.05,M1,10,7,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,91,0.05,M2,123,90,0.0,0.0,0.029545625527072385,0.0,0.0
hiba,91,0.05,M3,14,12,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,91,0.05,B,219,81,0.0,0.0,0.016703128093158916,0.0,0.0
hiba,91,0.1,M1,10,7,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,91,0.1,M2,123,90,0.024390243902439025,0.005058377217813255,0.06962452647985003,0.0,0.06532053845128614
hiba,91,0.1,M3,14,12,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,91,0.1,B,219,81,0.0365296803652968,0.01590054730875953,0.07070661636371656,0.012494139709329583,0.06088658571486978
hiba,91,0.15,M1,10,7,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,91,0.15,M2,123,90,0.032520325203252036,0.008930432655649828,0.0811725034891735,0.0,0.07380568433783509
hiba,91,0.15,M3,14,12,0.0,0.0,0.23163576165011648,0.0,0.0
hiba,91,0.15,B,219,81,0.1278538812785388,0.08666656232441704,0.17945896431119482,0.03939985795454545,0.2203681805427505
pad,91,0.05,M1,25,13,0.0,0.0,0.1371851715307125,0.0,0.0
pad,91,0.05,M2,163,115,0.0,0.0,0.022376998493019256,0.0,0.0
pad,91,0.05,M3,78,49,0.0,0.0,0.04619242032804872,0.0,0.0
pad,91,0.05,B,23,18,0.0,0.0,0.14818512891522437,0.0,0.0
pad,91,0.1,M1,25,13,0.0,0.0,0.1371851715307125,0.0,0.0
pad,91,0.1,M2,163,115,0.0,0.0,0.022376998493019256,0.0,0.0
pad,91,0.1,M3,78,49,0.0,0.0,0.04619242032804872,0.0,0.0
pad,91,0.1,B,23,18,0.043478260869565216,0.0011001686304415005,0.2194866074534804,0.0,0.15
pad,91,0.15,M1,25,13,0.0,0.0,0.1371851715307125,0.0,0.0
pad,91,0.15,M2,163,115,0.0,0.0,0.022376998493019256,0.0,0.0
pad,91,0.15,M3,78,49,0.0,0.0,0.04619242032804872,0.0,0.0
pad,91,0.15,B,23,18,0.043478260869565216,0.0011001686304415005,0.2194866074534804,0.0,0.15
hiba,92,0.05,M1,16,10,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,92,0.05,M2,129,100,0.0,0.0,0.02819096974972637,0.0,0.0
hiba,92,0.05,M3,9,9,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,92,0.05,B,238,63,0.0,0.0,0.015379994542968968,0.0,0.0
hiba,92,0.1,M1,16,10,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,92,0.1,M2,129,100,0.007751937984496124,0.00019624281925598546,0.04243342506529924,0.0,0.02420487804878048
hiba,92,0.1,M3,9,9,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,92,0.1,B,238,63,0.004201680672268907,0.00010637168660272266,0.023186660215696972,0.0,0.016483516483516484
hiba,92,0.15,M1,16,10,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,92,0.15,M2,129,100,0.015503875968992248,0.0018831371984284401,0.054882570369590294,0.0,0.047244094488188976
hiba,92,0.15,M3,9,9,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,92,0.15,B,238,63,0.07142857142857142,0.04215779033555043,0.11190233894198537,0.030931623931623933,0.1300998824911868
pad,92,0.05,M1,25,15,0.0,0.0,0.1371851715307125,0.0,0.0
pad,92,0.05,M2,171,111,0.0,0.0,0.021341374566502893,0.0,0.0
pad,92,0.05,M3,75,42,0.0,0.0,0.047995064055142256,0.0,0.0
pad,92,0.05,B,23,20,0.0,0.0,0.14818512891522437,0.0,0.0
pad,92,0.1,M1,25,15,0.0,0.0,0.1371851715307125,0.0,0.0
pad,92,0.1,M2,171,111,0.0,0.0,0.021341374566502893,0.0,0.0
pad,92,0.1,M3,75,42,0.0,0.0,0.047995064055142256,0.0,0.0
pad,92,0.1,B,23,20,0.0,0.0,0.14818512891522437,0.0,0.0
pad,92,0.15,M1,25,15,0.0,0.0,0.1371851715307125,0.0,0.0
pad,92,0.15,M2,171,111,0.0,0.0,0.021341374566502893,0.0,0.0
pad,92,0.15,M3,75,42,0.0,0.0,0.047995064055142256,0.0,0.0
pad,92,0.15,B,23,20,0.13043478260869565,0.027751507422793205,0.3358891375371209,0.0,0.28299999999999986
hiba,93,0.05,M1,10,7,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,93,0.05,M2,118,97,0.0,0.0,0.030778096074144553,0.0,0.0
hiba,93,0.05,M3,17,12,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,93,0.05,B,188,65,0.0,0.0,0.01943044662682331,0.0,0.0
hiba,93,0.1,M1,10,7,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,93,0.1,M2,118,97,0.025423728813559324,0.005273988037600995,0.07250243202424926,0.0,0.07142831858407077
hiba,93,0.1,M3,17,12,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,93,0.1,B,188,65,0.0425531914893617,0.01854778838451418,0.08212241411213562,0.012005700678308558,0.08333333333333333
hiba,93,0.15,M1,10,7,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,93,0.15,M2,118,97,0.025423728813559324,0.005273988037600995,0.07250243202424926,0.0,0.06442777777777776
hiba,93,0.15,M3,17,12,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,93,0.15,B,188,65,0.13829787234042554,0.09237107120665593,0.19603744981867294,0.0716317365269461,0.23590463692038494
pad,93,0.05,M1,32,16,0.0,0.0,0.10888116067935288,0.0,0.0
pad,93,0.05,M2,142,99,0.0,0.0,0.025643498484463182,0.0,0.0
pad,93,0.05,M3,71,50,0.0,0.0,0.050629407954403696,0.0,0.0
pad,93,0.05,B,26,21,0.0,0.0,0.1322746044977541,0.0,0.0
pad,93,0.1,M1,32,16,0.0,0.0,0.10888116067935288,0.0,0.0
pad,93,0.1,M2,142,99,0.014084507042253521,0.0017102737116670933,0.04995063305485951,0.0,0.03561024419900698
pad,93,0.1,M3,71,50,0.0,0.0,0.050629407954403696,0.0,0.0
pad,93,0.1,B,26,21,0.038461538461538464,0.0009732878933350311,0.19636964676253893,0.0,0.125
pad,93,0.15,M1,32,16,0.0,0.0,0.10888116067935288,0.0,0.0
pad,93,0.15,M2,142,99,0.0,0.0,0.025643498484463182,0.0,0.0
pad,93,0.15,M3,71,50,0.0,0.0,0.050629407954403696,0.0,0.0
pad,93,0.15,B,26,21,0.11538461538461539,0.024458075317962225,0.3015404001075678,0.0,0.2692307692307692
hiba,94,0.05,M1,10,8,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,94,0.05,M2,127,99,0.0,0.0,0.028628506134387617,0.0,0.0
hiba,94,0.05,M3,9,9,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,94,0.05,B,170,71,0.0,0.0,0.02146555498094456,0.0,0.0
hiba,94,0.1,M1,10,8,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,94,0.1,M2,127,99,0.0,0.0,0.028628506134387617,0.0,0.0
hiba,94,0.1,M3,9,9,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,94,0.1,B,170,71,0.06470588235294118,0.032740702588671323,0.1128258164266473,0.01833888348424755,0.1274123568205484
hiba,94,0.15,M1,10,8,0.1,0.0025285785444617865,0.4450161170281954,0.0,0.2727272727272727
hiba,94,0.15,M2,127,99,0.023622047244094488,0.004898179856560943,0.06748158871353609,0.0,0.05534776902887138
hiba,94,0.15,M3,9,9,0.0,0.0,0.3362671168799428,0.0,0.0
hiba,94,0.15,B,170,71,0.1411764705882353,0.09259575892275547,0.20273992519429007,0.05680056156231665,0.22854462474645026
pad,94,0.05,M1,16,9,0.0,0.0,0.2059072142078227,0.0,0.0
pad,94,0.05,M2,167,112,0.0,0.0,0.021846920830611804,0.0,0.0
pad,94,0.05,M3,68,52,0.0,0.0,0.05280304279363979,0.0,0.0
pad,94,0.05,B,18,17,0.0,0.0,0.1853019681378522,0.0,0.0
pad,94,0.1,M1,16,9,0.0,0.0,0.2059072142078227,0.0,0.0
pad,94,0.1,M2,167,112,0.0,0.0,0.021846920830611804,0.0,0.0
pad,94,0.1,M3,68,52,0.0,0.0,0.05280304279363979,0.0,0.0
pad,94,0.1,B,18,17,0.0,0.0,0.1853019681378522,0.0,0.0
pad,94,0.15,M1,16,9,0.0,0.0,0.2059072142078227,0.0,0.0
pad,94,0.15,M2,167,112,0.0,0.0,0.021846920830611804,0.0,0.0
pad,94,0.15,M3,68,52,0.014705882352941176,0.00037225140289861045,0.07923398991278802,0.0,0.047619047619047616
pad,94,0.15,B,18,17,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,95,0.05,M1,22,11,0.0,0.0,0.15437251281557457,0.0,0.0
hiba,95,0.05,M2,116,87,0.0,0.0,0.03130036074328996,0.0,0.0
hiba,95,0.05,M3,16,16,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,95,0.05,B,137,73,0.0,0.0,0.026566851096283282,0.0,0.0
hiba,95,0.1,M1,22,11,0.0,0.0,0.15437251281557457,0.0,0.0
hiba,95,0.1,M2,116,87,0.0,0.0,0.03130036074328996,0.0,0.0
hiba,95,0.1,M3,16,16,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,95,0.1,B,137,73,0.043795620437956206,0.016239392135693694,0.09288618379835324,0.007038690476190476,0.09864424206815499
hiba,95,0.15,M1,22,11,0.0,0.0,0.15437251281557457,0.0,0.0
hiba,95,0.15,M2,116,87,0.0,0.0,0.03130036074328996,0.0,0.0
hiba,95,0.15,M3,16,16,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,95,0.15,B,137,73,0.0948905109489051,0.05149818837693264,0.15679905228592358,0.038392857142857145,0.17030841325196158
pad,95,0.05,M1,21,13,0.0,0.0,0.1610976152190796,0.0,0.0
pad,95,0.05,M2,162,108,0.0,0.0,0.022513561452805492,0.0,0.0
pad,95,0.05,M3,66,46,0.0,0.0,0.054358847170121974,0.0,0.0
pad,95,0.05,B,14,12,0.0,0.0,0.23163576165011648,0.0,0.0
pad,95,0.1,M1,21,13,0.0,0.0,0.1610976152190796,0.0,0.0
pad,95,0.1,M2,162,108,0.0,0.0,0.022513561452805492,0.0,0.0
pad,95,0.1,M3,66,46,0.0,0.0,0.054358847170121974,0.0,0.0
pad,95,0.1,B,14,12,0.07142857142857142,0.001806780659125388,0.3386844899318212,0.0,0.23076923076923078
pad,95,0.15,M1,21,13,0.0,0.0,0.1610976152190796,0.0,0.0
pad,95,0.15,M2,162,108,0.0,0.0,0.022513561452805492,0.0,0.0
pad,95,0.15,M3,66,46,0.0,0.0,0.054358847170121974,0.0,0.0
pad,95,0.15,B,14,12,0.07142857142857142,0.001806780659125388,0.3386844899318212,0.0,0.25
hiba,96,0.05,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,96,0.05,M2,118,95,0.0,0.0,0.030778096074144553,0.0,0.0
hiba,96,0.05,M3,18,14,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,96,0.05,B,153,66,0.0,0.0,0.023821991293435516,0.0,0.0
hiba,96,0.1,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,96,0.1,M2,118,95,0.0,0.0,0.030778096074144553,0.0,0.0
hiba,96,0.1,M3,18,14,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,96,0.1,B,153,66,0.0,0.0,0.023821991293435516,0.0,0.0
hiba,96,0.15,M1,17,11,0.0,0.0,0.19506432296909318,0.0,0.0
hiba,96,0.15,M2,118,95,0.025423728813559324,0.005273988037600995,0.07250243202424926,0.0,0.05737704918032787
hiba,96,0.15,M3,18,14,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,96,0.15,B,153,66,0.0784313725490196,0.041182778121515495,0.13299568500081746,0.02880813953488372,0.1413199369582348
pad,96,0.05,M1,24,14,0.0,0.0,0.14247359772252563,0.0,0.0
pad,96,0.05,M2,160,104,0.0,0.0,0.022791749455466522,0.0,0.0
pad,96,0.05,M3,76,53,0.0,0.0,0.047378753866930745,0.0,0.0
pad,96,0.05,B,23,19,0.0,0.0,0.14818512891522437,0.0,0.0
pad,96,0.1,M1,24,14,0.0,0.0,0.14247359772252563,0.0,0.0
pad,96,0.1,M2,160,104,0.0,0.0,0.022791749455466522,0.0,0.0
pad,96,0.1,M3,76,53,0.0,0.0,0.047378753866930745,0.0,0.0
pad,96,0.1,B,23,19,0.0,0.0,0.14818512891522437,0.0,0.0
pad,96,0.15,M1,24,14,0.0,0.0,0.14247359772252563,0.0,0.0
pad,96,0.15,M2,160,104,0.0,0.0,0.022791749455466522,0.0,0.0
pad,96,0.15,M3,76,53,0.0,0.0,0.047378753866930745,0.0,0.0
pad,96,0.15,B,23,19,0.043478260869565216,0.0011001686304415005,0.2194866074534804,0.0,0.15
hiba,97,0.05,M1,23,15,0.0,0.0,0.14818512891522437,0.0,0.0
hiba,97,0.05,M2,116,95,0.0,0.0,0.03130036074328996,0.0,0.0
hiba,97,0.05,M3,8,6,0.0,0.0,0.3694166475528192,0.0,0.0
hiba,97,0.05,B,198,69,0.005050505050505051,0.00012785954236426764,0.02781689333460377,0.0,0.018129791894852133
hiba,97,0.1,M1,23,15,0.0,0.0,0.14818512891522437,0.0,0.0
hiba,97,0.1,M2,116,95,0.008620689655172414,0.00021823314906306462,0.04709553622664744,0.0,0.027777777777777776
hiba,97,0.1,M3,8,6,0.0,0.0,0.3694166475528192,0.0,0.0
hiba,97,0.1,B,198,69,0.10606060606060606,0.06686232414511831,0.157548540247797,0.02127659574468085,0.1766647727272727
hiba,97,0.15,M1,23,15,0.043478260869565216,0.0011001686304415005,0.2194866074534804,0.0,0.14912037037037032
hiba,97,0.15,M2,116,95,0.008620689655172414,0.00021823314906306462,0.04709553622664744,0.0,0.026785714285714284
hiba,97,0.15,M3,8,6,0.0,0.0,0.3694166475528192,0.0,0.0
hiba,97,0.15,B,198,69,0.30303030303030304,0.23988490375132002,0.3721839680547548,0.07181309216192938,0.41771341026376146
pad,97,0.05,M1,33,19,0.0,0.0,0.10576281007457927,0.0,0.0
pad,97,0.05,M2,153,109,0.0,0.0,0.023821991293435516,0.0,0.0
pad,97,0.05,M3,82,47,0.0,0.0,0.04398945418684236,0.0,0.0
pad,97,0.05,B,12,12,0.0,0.0,0.26464846939705117,0.0,0.0
pad,97,0.1,M1,33,19,0.0,0.0,0.10576281007457927,0.0,0.0
pad,97,0.1,M2,153,109,0.0,0.0,0.023821991293435516,0.0,0.0
pad,97,0.1,M3,82,47,0.0,0.0,0.04398945418684236,0.0,0.0
pad,97,0.1,B,12,12,0.08333333333333333,0.0021075932318602286,0.38479616515094406,0.0,0.25
pad,97,0.15,M1,33,19,0.0,0.0,0.10576281007457927,0.0,0.0
pad,97,0.15,M2,153,109,0.0,0.0,0.023821991293435516,0.0,0.0
pad,97,0.15,M3,82,47,0.012195121951219513,0.0003087060963702277,0.06608270938930676,0.0,0.04087499999999996
pad,97,0.15,B,12,12,0.16666666666666666,0.02086252546009238,0.48413774868596704,0.0,0.3333333333333333
hiba,98,0.05,M1,10,6,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,98,0.05,M2,125,96,0.0,0.0,0.02907983713643152,0.0,0.0
hiba,98,0.05,M3,13,9,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,98,0.05,B,209,77,0.0,0.0,0.017495289579186512,0.0,0.0
hiba,98,0.1,M1,10,6,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,98,0.1,M2,125,96,0.0,0.0,0.02907983713643152,0.0,0.0
hiba,98,0.1,M3,13,9,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,98,0.1,B,209,77,0.03827751196172249,0.016667941834451895,0.0740261867647153,0.006348262517132952,0.07969496926929201
hiba,98,0.15,M1,10,6,0.0,0.0,0.3084971078187608,0.0,0.0
hiba,98,0.15,M2,125,96,0.008,0.0002025219535342447,0.04376653637502473,0.0,0.025110294117647054
hiba,98,0.15,M3,13,9,0.0,0.0,0.24705263800047095,0.0,0.0
hiba,98,0.15,B,209,77,0.15311004784688995,0.10714502063069738,0.2092165525319359,0.028677621283255086,0.24144947032117026
pad,98,0.05,M1,32,17,0.0,0.0,0.10888116067935288,0.0,0.0
pad,98,0.05,M2,167,109,0.0,0.0,0.021846920830611804,0.0,0.0
pad,98,0.05,M3,69,50,0.0,0.0,0.05205805786307967,0.0,0.0
pad,98,0.05,B,16,13,0.0,0.0,0.2059072142078227,0.0,0.0
pad,98,0.1,M1,32,17,0.0,0.0,0.10888116067935288,0.0,0.0
pad,98,0.1,M2,167,109,0.0,0.0,0.021846920830611804,0.0,0.0
pad,98,0.1,M3,69,50,0.0,0.0,0.05205805786307967,0.0,0.0
pad,98,0.1,B,16,13,0.0,0.0,0.2059072142078227,0.0,0.0
pad,98,0.15,M1,32,17,0.0,0.0,0.10888116067935288,0.0,0.0
pad,98,0.15,M2,167,109,0.0,0.0,0.021846920830611804,0.0,0.0
pad,98,0.15,M3,69,50,0.0,0.0,0.05205805786307967,0.0,0.0
pad,98,0.15,B,16,13,0.0,0.0,0.2059072142078227,0.0,0.0
hiba,99,0.05,M1,20,11,0.0,0.0,0.1684334709830853,0.0,0.0
hiba,99,0.05,M2,129,99,0.0,0.0,0.02819096974972637,0.0,0.0
hiba,99,0.05,M3,18,12,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,99,0.05,B,238,65,0.0,0.0,0.015379994542968968,0.0,0.0
hiba,99,0.1,M1,20,11,0.0,0.0,0.1684334709830853,0.0,0.0
hiba,99,0.1,M2,129,99,0.007751937984496124,0.00019624281925598546,0.04243342506529924,0.0,0.024793388429752067
hiba,99,0.1,M3,18,12,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,99,0.1,B,238,65,0.029411764705882353,0.011905165335656016,0.05965795142535165,0.005191954395634085,0.05163170163170162
hiba,99,0.15,M1,20,11,0.0,0.0,0.1684334709830853,0.0,0.0
hiba,99,0.15,M2,129,99,0.007751937984496124,0.00019624281925598546,0.04243342506529924,0.0,0.025222457627118635
hiba,99,0.15,M3,18,12,0.0,0.0,0.1853019681378522,0.0,0.0
hiba,99,0.15,B,238,65,0.11764705882352941,0.07961649585675369,0.1655284624847859,0.03287245541343902,0.18759210673216475
pad,99,0.05,M1,41,22,0.0,0.0,0.08604383629402841,0.0,0.0
pad,99,0.05,M2,144,98,0.0,0.0,0.02529188148751663,0.0,0.0
pad,99,0.05,M3,72,53,0.0,0.0,0.049944083705854674,0.0,0.0
pad,99,0.05,B,14,12,0.0,0.0,0.23163576165011648,0.0,0.0
pad,99,0.1,M1,41,22,0.0,0.0,0.08604383629402841,0.0,0.0
pad,99,0.1,M2,144,98,0.0,0.0,0.02529188148751663,0.0,0.0
pad,99,0.1,M3,72,53,0.0,0.0,0.049944083705854674,0.0,0.0
pad,99,0.1,B,14,12,0.0,0.0,0.23163576165011648,0.0,0.0
pad,99,0.15,M1,41,22,0.0,0.0,0.08604383629402841,0.0,0.0
pad,99,0.15,M2,144,98,0.0,0.0,0.02529188148751663,0.0,0.0
pad,99,0.15,M3,72,53,0.0,0.0,0.049944083705854674,0.0,0.0
pad,99,0.15,B,14,12,0.0,0.0,0.23163576165011648,0.0,0.0
