cohort,head,draw,alpha,stratum,degenerate,coverage,miss_rate,referral,set_size,n_test
hiba,pad_only,6,0.05,M3,False,1.0,0.0,1.0,7.846153846153846,13
hiba,pad_only,6,0.05,B,False,1.0,,1.0,6.809160305343512,131
hiba,primary,6,0.05,M1,False,1.0,0.0,1.0,6.166666666666667,12
hiba,primary,6,0.05,M2,False,0.9487179487179487,0.0,1.0,6.555555555555555,117
hiba,primary,6,0.05,M3,False,1.0,0.0,1.0,6.615384615384615,13
hiba,primary,6,0.05,B,False,0.9847328244274809,,1.0,5.534351145038168,131
hiba,pad_only,6,0.1,M1,False,1.0,0.0,1.0,7.25,12
hiba,pad_only,6,0.1,M2,False,0.905982905982906,0.0,1.0,6.3931623931623935,117
hiba,pad_only,6,0.1,M3,False,1.0,0.0,1.0,7.384615384615385,13
hiba,pad_only,6,0.1,B,False,0.9847328244274809,,1.0,6.236641221374046,131
hiba,primary,6,0.1,M1,False,0.8333333333333334,0.0,1.0,3.75,12
hiba,primary,6,0.1,M2,False,0.9145299145299145,0.0,1.0,4.564102564102564,117
hiba,primary,6,0.1,M3,False,1.0,0.0,1.0,5.153846153846154,13
hiba,primary,6,0.1,B,False,0.9236641221374046,,0.9541984732824428,3.564885496183206,131
hiba,pad_only,6,0.15,M1,False,0.9166666666666666,0.0,1.0,4.75,12
hiba,pad_only,6,0.15,M2,False,0.7777777777777778,0.0,1.0,4.6239316239316235,117
hiba,pad_only,6,0.15,M3,False,1.0,0.0,1.0,5.615384615384615,13
hiba,pad_only,6,0.15,B,False,0.8931297709923665,,1.0,4.450381679389313,131
hiba,primary,6,0.15,M1,False,0.8333333333333334,0.0,1.0,3.4166666666666665,12
hiba,primary,6,0.15,M2,False,0.8461538461538461,0.02564102564102564,0.9743589743589743,3.8461538461538463,117
hiba,primary,6,0.15,M3,False,0.8461538461538461,0.0,1.0,4.384615384615385,13
hiba,primary,6,0.15,B,False,0.8778625954198473,,0.9389312977099237,2.9389312977099236,131
pad,pad_only,7,0.05,M1,False,0.9090909090909091,0.0,1.0,5.863636363636363,22
pad,pad_only,7,0.05,M2,False,0.9363057324840764,0.0,1.0,6.038216560509555,157
pad,pad_only,7,0.05,M3,False,0.9420289855072463,0.0,1.0,6.072463768115942,69
pad,pad_only,7,0.05,B,False,1.0,,1.0,5.117647058823529,17
pad,primary,7,0.05,M1,False,1.0,0.0,1.0,4.0,22
pad,primary,7,0.05,M2,False,0.9617834394904459,0.0,1.0,3.5859872611464967,157
pad,primary,7,0.05,M3,False,0.9855072463768116,0.0,1.0,3.710144927536232,69
pad,primary,7,0.05,B,False,0.8823529411764706,,1.0,3.5294117647058822,17
pad,pad_only,7,0.1,M1,False,0.9090909090909091,0.0,1.0,2.3636363636363638,22
pad,pad_only,7,0.1,M2,False,0.89171974522293,0.0,1.0,3.0063694267515926,157
pad,pad_only,7,0.1,M3,False,0.8260869565217391,0.014492753623188406,0.9855072463768116,2.6956521739130435,69
pad,pad_only,7,0.1,B,False,0.9411764705882353,,0.7647058823529411,2.7058823529411766,17
pad,primary,7,0.1,M1,False,0.9090909090909091,0.0,1.0,3.409090909090909,22
pad,primary,7,0.1,M2,False,0.9363057324840764,0.0,1.0,3.2738853503184715,157
pad,primary,7,0.1,M3,False,0.927536231884058,0.0,1.0,2.753623188405797,69
pad,primary,7,0.1,B,False,0.8235294117647058,,1.0,3.235294117647059,17
pad,pad_only,7,0.15,M1,False,0.5909090909090909,0.0,1.0,1.6363636363636365,22
pad,pad_only,7,0.15,M2,False,0.8598726114649682,0.0,1.0,2.56687898089172,157
pad,pad_only,7,0.15,M3,False,0.782608695652174,0.014492753623188406,0.9855072463768116,2.2318840579710146,69
pad,pad_only,7,0.15,B,False,0.8235294117647058,,0.7058823529411765,2.3529411764705883,17
pad,primary,7,0.15,M1,False,0.9090909090909091,0.0,1.0,3.1818181818181817,22
pad,primary,7,0.15,M2,False,0.8662420382165605,0.0,1.0,2.828025477707006,157
pad,primary,7,0.15,M3,False,0.8260869565217391,0.0,1.0,2.4057971014492754,69
pad,primary,7,0.15,B,False,0.7058823529411765,,0.8823529411764706,2.588235294117647,17
hiba,pad_only,7,0.05,M1,False,1.0,0.0,1.0,7.052631578947368,19
hiba,pad_only,7,0.05,M2,False,0.9642857142857143,0.0,1.0,6.883928571428571,112
hiba,pad_only,7,0.05,M3,False,1.0,0.0,1.0,8.0,5
hiba,pad_only,7,0.05,B,False,0.967741935483871,,1.0,6.834677419354839,248
hiba,primary,7,0.05,M1,False,0.7894736842105263,0.0,1.0,5.368421052631579,19
hiba,primary,7,0.05,M2,False,0.9821428571428571,0.0,1.0,6.732142857142857,112
hiba,primary,7,0.05,M3,False,1.0,0.0,1.0,7.2,5
hiba,primary,7,0.05,B,False,0.9879032258064516,,1.0,5.955645161290323,248
hiba,pad_only,7,0.1,M1,False,0.8421052631578947,0.0,1.0,5.578947368421052,19
hiba,pad_only,7,0.1,M2,False,0.9464285714285714,0.0,1.0,6.517857142857143,112
hiba,pad_only,7,0.1,M3,False,1.0,0.0,1.0,6.8,5
hiba,pad_only,7,0.1,B,False,0.967741935483871,,0.9959677419354839,5.532258064516129,248
hiba,primary,7,0.1,M1,False,0.7894736842105263,0.0,1.0,4.052631578947368,19
hiba,primary,7,0.1,M2,False,0.9017857142857143,0.008928571428571428,0.9910714285714286,4.5625,112
hiba,primary,7,0.1,M3,False,1.0,0.0,1.0,4.8,5
hiba,primary,7,0.1,B,False,0.9556451612903226,,0.9475806451612904,3.5483870967741935,248
hiba,pad_only,7,0.15,M1,False,0.8421052631578947,0.0,1.0,5.0,19
hiba,pad_only,7,0.15,M2,False,0.9107142857142857,0.008928571428571428,0.9910714285714286,5.017857142857143,112
hiba,pad_only,7,0.15,M3,False,1.0,0.0,1.0,4.2,5
hiba,pad_only,7,0.15,B,False,0.9193548387096774,,0.9959677419354839,4.346774193548387,248
hiba,primary,7,0.15,M1,False,0.6842105263157895,0.05263157894736842,0.9473684210526315,3.6315789473684212,19
hiba,primary,7,0.15,M2,False,0.8303571428571429,0.026785714285714284,0.9732142857142857,3.6785714285714284,112
hiba,primary,7,0.15,M3,False,1.0,0.0,1.0,4.0,5
hiba,primary,7,0.15,B,False,0.9354838709677419,,0.8629032258064516,2.8629032258064515,248
pad,pad_only,8,0.05,M1,False,1.0,0.0,1.0,6.783783783783784,37
pad,pad_only,8,0.05,M2,False,0.9438202247191011,0.0,1.0,6.174157303370786,178
pad,pad_only,8,0.05,M3,False,0.9571428571428572,0.0,1.0,5.985714285714286,70
pad,pad_only,8,0.05,B,False,1.0,,1.0,5.2105263157894735,19
pad,primary,8,0.05,M1,False,0.972972972972973,0.0,1.0,4.054054054054054,37
pad,primary,8,0.05,M2,False,0.9775280898876404,0.0,1.0,4.073033707865169,178
pad,primary,8,0.05,M3,False,0.9857142857142858,0.0,1.0,4.442857142857143,70
pad,primary,8,0.05,B,False,1.0,,1.0,4.105263157894737,19
pad,pad_only,8,0.1,M1,False,0.9459459459459459,0.0,1.0,4.621621621621622,37
pad,pad_only,8,0.1,M2,False,0.9213483146067416,0.011235955056179775,0.9887640449438202,4.48876404494382,178
pad,pad_only,8,0.1,M3,False,0.8857142857142857,0.02857142857142857,0.9714285714285714,4.6,70
pad,pad_only,8,0.1,B,False,1.0,,1.0,3.4210526315789473,19
pad,primary,8,0.1,M1,False,0.972972972972973,0.0,1.0,3.972972972972973,37
pad,primary,8,0.1,M2,False,0.9438202247191011,0.0,1.0,3.747191011235955,178
pad,primary,8,0.1,M3,False,0.9857142857142858,0.0,1.0,3.9714285714285715,70
pad,primary,8,0.1,B,False,1.0,,1.0,3.5789473684210527,19
pad,pad_only,8,0.15,M1,False,0.8918918918918919,0.0,1.0,2.6216216216216215,37
pad,pad_only,8,0.15,M2,False,0.8426966292134831,0.0,1.0,2.4831460674157304,178
pad,pad_only,8,0.15,M3,False,0.8714285714285714,0.0,1.0,2.5142857142857142,70
pad,pad_only,8,0.15,B,False,0.9473684210526315,,0.5789473684210527,2.263157894736842,19
pad,primary,8,0.15,M1,False,0.918918918918919,0.0,1.0,3.081081081081081,37
pad,primary,8,0.15,M2,False,0.8820224719101124,0.0,1.0,2.960674157303371,178
pad,primary,8,0.15,M3,False,0.8857142857142857,0.0,1.0,3.1285714285714286,70
pad,primary,8,0.15,B,False,1.0,,0.9473684210526315,2.8947368421052633,19
hiba,pad_only,8,0.05,M1,False,1.0,0.0,1.0,7.368421052631579,19
hiba,pad_only,8,0.05,M2,False,1.0,0.0,1.0,7.376,125
hiba,pad_only,8,0.05,M3,False,1.0,0.0,1.0,7.0,9
hiba,pad_only,8,0.05,B,False,0.990521327014218,,1.0,7.4454976303317535,211
hiba,primary,8,0.05,M1,False,1.0,0.0,1.0,6.105263157894737,19
hiba,primary,8,0.05,M2,False,0.96,0.0,1.0,6.288,125
hiba,primary,8,0.05,M3,False,1.0,0.0,1.0,6.666666666666667,9
hiba,primary,8,0.05,B,False,0.985781990521327,,1.0,5.796208530805687,211
hiba,pad_only,8,0.1,M1,False,1.0,0.0,1.0,7.2105263157894735,19
hiba,pad_only,8,0.1,M2,False,0.928,0.0,1.0,6.424,125
hiba,pad_only,8,0.1,M3,False,1.0,0.0,1.0,6.888888888888889,9
hiba,pad_only,8,0.1,B,False,0.990521327014218,,1.0,6.293838862559242,211
hiba,primary,8,0.1,M1,False,1.0,0.0,1.0,5.2631578947368425,19
hiba,primary,8,0.1,M2,False,0.936,0.016,0.984,4.68,125
hiba,primary,8,0.1,M3,False,1.0,0.0,1.0,5.0,9
hiba,primary,8,0.1,B,False,0.966824644549763,,0.9620853080568721,3.971563981042654,211
hiba,pad_only,8,0.15,M1,False,1.0,0.0,1.0,5.631578947368421,19
hiba,pad_only,8,0.15,M2,False,0.88,0.008,0.992,4.896,125
hiba,pad_only,8,0.15,M3,False,1.0,0.0,1.0,5.0,9
hiba,pad_only,8,0.15,B,False,0.95260663507109,,0.995260663507109,4.459715639810427,211
hiba,primary,8,0.15,M1,False,1.0,0.0,1.0,4.315789473684211,19
hiba,primary,8,0.15,M2,False,0.872,0.032,0.968,3.832,125
hiba,primary,8,0.15,M3,False,1.0,0.0,1.0,4.777777777777778,9
hiba,primary,8,0.15,B,False,0.9478672985781991,,0.8957345971563981,3.255924170616114,211
pad,pad_only,9,0.05,M1,False,1.0,0.0,1.0,7.4,30
pad,pad_only,9,0.05,M2,False,0.975,0.0,1.0,6.8,160
pad,pad_only,9,0.05,M3,False,0.9518072289156626,0.0,1.0,6.686746987951807,83
pad,pad_only,9,0.05,B,True,1.0,,1.0,6.0,24
pad,primary,9,0.05,M1,False,1.0,0.0,1.0,7.3,30
pad,primary,9,0.05,M2,False,0.98125,0.0,1.0,7.3875,160
pad,primary,9,0.05,M3,False,0.963855421686747,0.0,1.0,6.819277108433735,83
pad,primary,9,0.05,B,True,1.0,,1.0,6.583333333333333,24
pad,pad_only,9,0.1,M1,False,0.9666666666666667,0.0,1.0,5.433333333333334,30
pad,pad_only,9,0.1,M2,False,0.94375,0.0,1.0,5.89375,160
pad,pad_only,9,0.1,M3,False,0.8795180722891566,0.0,1.0,5.903614457831325,83
pad,pad_only,9,0.1,B,False,1.0,,1.0,4.416666666666667,24
pad,primary,9,0.1,M1,False,0.9333333333333333,0.0,1.0,3.9,30
pad,primary,9,0.1,M2,False,0.9625,0.0,1.0,3.9375,160
pad,primary,9,0.1,M3,False,0.8554216867469879,0.0,1.0,3.325301204819277,83
pad,primary,9,0.1,B,False,0.9583333333333334,,0.9583333333333334,3.2916666666666665,24
pad,pad_only,9,0.15,M1,False,0.9,0.03333333333333333,0.9666666666666667,4.266666666666667,30
pad,pad_only,9,0.15,M2,False,0.89375,0.00625,0.99375,4.35,160
pad,pad_only,9,0.15,M3,False,0.8554216867469879,0.012048192771084338,0.9879518072289156,4.493975903614458,83
pad,pad_only,9,0.15,B,False,1.0,,1.0,3.25,24
pad,primary,9,0.15,M1,False,0.9333333333333333,0.0,1.0,2.933333333333333,30
pad,primary,9,0.15,M2,False,0.91875,0.0,1.0,3.05625,160
pad,primary,9,0.15,M3,False,0.7590361445783133,0.0,1.0,2.5903614457831323,83
pad,primary,9,0.15,B,False,0.9583333333333334,,0.9166666666666666,2.75,24
hiba,pad_only,9,0.05,M1,False,1.0,0.0,1.0,7.529411764705882,17
hiba,pad_only,9,0.05,M2,False,0.9243697478991597,0.0,1.0,6.621848739495798,119
hiba,pad_only,9,0.05,M3,False,1.0,0.0,1.0,7.1,10
hiba,pad_only,9,0.05,B,False,0.9753694581280788,,1.0,6.699507389162561,203
hiba,primary,9,0.05,M1,False,0.9411764705882353,0.0,1.0,6.588235294117647,17
hiba,primary,9,0.05,M2,False,0.9159663865546218,0.0,1.0,6.571428571428571,119
hiba,primary,9,0.05,M3,False,1.0,0.0,1.0,6.8,10
hiba,primary,9,0.05,B,False,0.9852216748768473,,1.0,5.768472906403941,203
hiba,pad_only,9,0.1,M1,False,0.8823529411764706,0.0,1.0,6.117647058823529,17
hiba,pad_only,9,0.1,M2,False,0.8907563025210085,0.0,1.0,6.201680672268908,119
hiba,pad_only,9,0.1,M3,False,1.0,0.0,1.0,6.9,10
hiba,pad_only,9,0.1,B,False,0.9753694581280788,,1.0,6.369458128078818,203
hiba,primary,9,0.1,M1,False,0.9411764705882353,0.0,1.0,4.9411764705882355,17
hiba,primary,9,0.1,M2,False,0.8823529411764706,0.0,1.0,4.697478991596639,119
hiba,primary,9,0.1,M3,False,1.0,0.0,1.0,5.1,10
hiba,primary,9,0.1,B,False,0.9261083743842364,,0.9605911330049262,3.7881773399014778,203
hiba,pad_only,9,0.15,M1,False,0.8235294117647058,0.0,1.0,5.176470588235294,17
hiba,pad_only,9,0.15,M2,False,0.865546218487395,0.008403361344537815,0.9915966386554622,4.697478991596639,119
hiba,pad_only,9,0.15,M3,False,1.0,0.0,1.0,5.6,10
hiba,pad_only,9,0.15,B,False,0.9310344827586207,,0.9950738916256158,4.847290640394089,203
hiba,primary,9,0.15,M1,False,0.9411764705882353,0.0,1.0,4.117647058823529,17
hiba,primary,9,0.15,M2,False,0.8487394957983193,0.008403361344537815,0.9915966386554622,4.067226890756302,119
hiba,primary,9,0.15,M3,False,1.0,0.0,1.0,4.8,10
hiba,primary,9,0.15,B,False,0.9014778325123153,,0.8817733990147784,3.2019704433497536,203
pad,pad_only,10,0.05,M1,False,1.0,0.0,1.0,5.125,24
pad,pad_only,10,0.05,M2,False,0.9879518072289156,0.0,1.0,5.108433734939759,166
pad,pad_only,10,0.05,M3,False,0.9833333333333333,0.0,1.0,5.0,60
pad,pad_only,10,0.05,B,False,0.9166666666666666,,1.0,5.333333333333333,12
pad,primary,10,0.05,M1,False,0.9583333333333334,0.0,1.0,4.0,24
pad,primary,10,0.05,M2,False,0.9518072289156626,0.0,1.0,4.048192771084337,166
pad,primary,10,0.05,M3,False,0.9833333333333333,0.0,1.0,4.066666666666666,60
pad,primary,10,0.05,B,False,0.9166666666666666,,1.0,4.333333333333333,12
pad,pad_only,10,0.1,M1,False,0.9166666666666666,0.0,1.0,2.875,24
pad,pad_only,10,0.1,M2,False,0.927710843373494,0.0,1.0,3.1325301204819276,166
pad,pad_only,10,0.1,M3,False,0.8666666666666667,0.0,1.0,2.75,60
pad,pad_only,10,0.1,B,False,0.9166666666666666,,0.9166666666666666,3.4166666666666665,12
pad,primary,10,0.1,M1,False,0.9583333333333334,0.0,1.0,3.4583333333333335,24
pad,primary,10,0.1,M2,False,0.9337349397590361,0.0,1.0,3.325301204819277,166
pad,primary,10,0.1,M3,False,0.95,0.0,1.0,2.85,60
pad,primary,10,0.1,B,False,0.9166666666666666,,1.0,3.6666666666666665,12
pad,pad_only,10,0.15,M1,False,0.9166666666666666,0.0,1.0,2.7083333333333335,24
pad,pad_only,10,0.15,M2,False,0.8795180722891566,0.0,1.0,2.6144578313253013,166
pad,pad_only,10,0.15,M3,False,0.7833333333333333,0.016666666666666666,0.9833333333333333,2.3833333333333333,60
pad,pad_only,10,0.15,B,False,0.8333333333333334,,0.9166666666666666,3.1666666666666665,12
pad,primary,10,0.15,M1,False,0.8333333333333334,0.0,1.0,2.4166666666666665,24
pad,primary,10,0.15,M2,False,0.8313253012048193,0.0,1.0,2.7048192771084336,166
pad,primary,10,0.15,M3,False,0.9333333333333333,0.0,1.0,2.5833333333333335,60
pad,primary,10,0.15,B,False,0.8333333333333334,,1.0,3.25,12
hiba,pad_only,10,0.05,M1,False,1.0,0.0,1.0,7.066666666666666,15
hiba,pad_only,10,0.05,M2,False,0.9243697478991597,0.0,1.0,6.7899159663865545,119
hiba,pad_only,10,0.05,M3,False,0.9166666666666666,0.0,1.0,7.666666666666667,12
hiba,pad_only,10,0.05,B,False,0.9671052631578947,,1.0,6.434210526315789,152
hiba,primary,10,0.05,M1,False,1.0,0.0,1.0,5.466666666666667,15
hiba,primary,10,0.05,M2,False,0.9327731092436975,0.0,1.0,5.697478991596639,119
hiba,primary,10,0.05,M3,False,1.0,0.0,1.0,5.416666666666667,12
hiba,primary,10,0.05,B,False,0.8947368421052632,,1.0,5.230263157894737,152
hiba,pad_only,10,0.1,M1,False,1.0,0.0,1.0,6.8,15
hiba,pad_only,10,0.1,M2,False,0.9243697478991597,0.0,1.0,6.53781512605042,119
hiba,pad_only,10,0.1,M3,False,0.8333333333333334,0.0,1.0,7.166666666666667,12
hiba,pad_only,10,0.1,B,False,0.9671052631578947,,1.0,6.1381578947368425,152
hiba,primary,10,0.1,M1,False,0.8666666666666667,0.0,1.0,4.333333333333333,15
hiba,primary,10,0.1,M2,False,0.907563025210084,0.0,1.0,4.680672268907563,119
hiba,primary,10,0.1,M3,False,0.9166666666666666,0.0,1.0,4.333333333333333,12
hiba,primary,10,0.1,B,False,0.868421052631579,,0.9802631578947368,3.848684210526316,152
hiba,pad_only,10,0.15,M1,False,1.0,0.0,1.0,4.666666666666667,15
hiba,pad_only,10,0.15,M2,False,0.907563025210084,0.0,1.0,5.092436974789916,119
hiba,pad_only,10,0.15,M3,False,0.8333333333333334,0.0,1.0,5.5,12
hiba,pad_only,10,0.15,B,False,0.9078947368421053,,1.0,4.809210526315789,152
hiba,primary,10,0.15,M1,False,0.8,0.0,1.0,3.466666666666667,15
hiba,primary,10,0.15,M2,False,0.8823529411764706,0.008403361344537815,0.9915966386554622,3.80672268907563,119
hiba,primary,10,0.15,M3,False,0.9166666666666666,0.0,1.0,3.25,12
hiba,primary,10,0.15,B,False,0.8157894736842105,,0.9276315789473685,3.0197368421052633,152
pad,pad_only,11,0.05,M1,False,0.8823529411764706,0.0,1.0,4.411764705882353,17
pad,pad_only,11,0.05,M2,False,0.9506172839506173,0.0,1.0,4.987654320987654,162
pad,pad_only,11,0.05,M3,False,0.9333333333333333,0.013333333333333334,0.9866666666666667,4.773333333333333,75
pad,pad_only,11,0.05,B,False,0.9375,,1.0,5.1875,16
pad,primary,11,0.05,M1,False,1.0,0.0,1.0,4.588235294117647,17
pad,primary,11,0.05,M2,False,0.9814814814814815,0.0,1.0,4.253086419753086,162
pad,primary,11,0.05,M3,False,0.9733333333333334,0.0,1.0,4.16,75
pad,primary,11,0.05,B,False,1.0,,1.0,4.9375,16
pad,pad_only,11,0.1,M1,False,0.8823529411764706,0.0,1.0,2.7058823529411766,17
pad,pad_only,11,0.1,M2,False,0.8888888888888888,0.0,1.0,2.8518518518518516,162
pad,pad_only,11,0.1,M3,False,0.88,0.0,1.0,2.7466666666666666,75
pad,pad_only,11,0.1,B,False,0.875,,0.875,4.1875,16
pad,primary,11,0.1,M1,False,1.0,0.0,1.0,4.470588235294118,17
pad,primary,11,0.1,M2,False,0.9382716049382716,0.0,1.0,3.8271604938271606,162
pad,primary,11,0.1,M3,False,0.92,0.0,1.0,3.48,75
pad,primary,11,0.1,B,False,1.0,,0.9375,4.75,16
pad,pad_only,11,0.15,M1,False,0.8823529411764706,0.0,1.0,2.3529411764705883,17
pad,pad_only,11,0.15,M2,False,0.8148148148148148,0.0,1.0,2.506172839506173,162
pad,pad_only,11,0.15,M3,False,0.84,0.0,1.0,2.466666666666667,75
pad,pad_only,11,0.15,B,False,0.8125,,0.8125,2.9375,16
pad,primary,11,0.15,M1,False,1.0,0.0,1.0,3.588235294117647,17
pad,primary,11,0.15,M2,False,0.8888888888888888,0.0,1.0,2.9691358024691357,162
pad,primary,11,0.15,M3,False,0.8933333333333333,0.0,1.0,2.92,75
pad,primary,11,0.15,B,False,1.0,,0.9375,3.5625,16
hiba,pad_only,11,0.05,M1,False,1.0,0.0,1.0,7.105263157894737,19
hiba,pad_only,11,0.05,M2,False,0.9448818897637795,0.0,1.0,6.858267716535433,127
hiba,pad_only,11,0.05,M3,False,1.0,0.0,1.0,7.75,12
hiba,pad_only,11,0.05,B,False,0.9691358024691358,,1.0,6.697530864197531,162
hiba,primary,11,0.05,M1,False,1.0,0.0,1.0,5.947368421052632,19
hiba,primary,11,0.05,M2,False,0.9448818897637795,0.0,1.0,6.559055118110236,127
hiba,primary,11,0.05,M3,False,0.9166666666666666,0.0,1.0,5.5,12
hiba,primary,11,0.05,B,False,0.9753086419753086,,1.0,5.45679012345679,162
hiba,pad_only,11,0.1,M1,False,1.0,0.0,1.0,6.894736842105263,19
hiba,pad_only,11,0.1,M2,False,0.8818897637795275,0.0,1.0,6.47244094488189,127
hiba,pad_only,11,0.1,M3,False,0.75,0.0,1.0,6.083333333333333,12
hiba,pad_only,11,0.1,B,False,0.9691358024691358,,1.0,5.9753086419753085,162
hiba,primary,11,0.1,M1,False,0.7894736842105263,0.0,1.0,4.157894736842105,19
hiba,primary,11,0.1,M2,False,0.905511811023622,0.0,1.0,4.866141732283465,127
hiba,primary,11,0.1,M3,False,0.8333333333333334,0.0,1.0,4.5,12
hiba,primary,11,0.1,B,False,0.9444444444444444,,0.9259259259259259,3.882716049382716,162
hiba,pad_only,11,0.15,M1,False,1.0,0.0,1.0,5.0,19
hiba,pad_only,11,0.15,M2,False,0.8346456692913385,0.015748031496062992,0.984251968503937,4.771653543307087,127
hiba,pad_only,11,0.15,M3,False,0.75,0.0,1.0,4.583333333333333,12
hiba,pad_only,11,0.15,B,False,0.9259259259259259,,1.0,4.58641975308642,162
hiba,primary,11,0.15,M1,False,0.7894736842105263,0.0,1.0,3.5789473684210527,19
hiba,primary,11,0.15,M2,False,0.8740157480314961,0.015748031496062992,0.984251968503937,4.039370078740157,127
hiba,primary,11,0.15,M3,False,0.8333333333333334,0.0,1.0,3.75,12
hiba,primary,11,0.15,B,False,0.9074074074074074,,0.8580246913580247,3.1604938271604937,162
pad,pad_only,12,0.05,M1,False,1.0,0.0,1.0,4.928571428571429,28
pad,pad_only,12,0.05,M2,False,0.9794520547945206,0.0,1.0,5.123287671232877,146
pad,pad_only,12,0.05,M3,False,0.9855072463768116,0.0,1.0,5.318840579710145,69
pad,pad_only,12,0.05,B,False,0.8888888888888888,,1.0,4.0,9
pad,primary,12,0.05,M1,False,0.9642857142857143,0.0,1.0,4.214285714285714,28
pad,primary,12,0.05,M2,False,0.9726027397260274,0.0,1.0,4.376712328767123,146
pad,primary,12,0.05,M3,False,0.9710144927536232,0.0,1.0,4.130434782608695,69
pad,primary,12,0.05,B,False,1.0,,1.0,3.6666666666666665,9
pad,pad_only,12,0.1,M1,False,1.0,0.0,1.0,3.2857142857142856,28
pad,pad_only,12,0.1,M2,False,0.952054794520548,0.0,1.0,3.0205479452054793,146
pad,pad_only,12,0.1,M3,False,0.9710144927536232,0.0,1.0,3.1739130434782608,69
pad,pad_only,12,0.1,B,False,0.8888888888888888,,0.5555555555555556,2.4444444444444446,9
pad,primary,12,0.1,M1,False,0.9642857142857143,0.0,1.0,3.4642857142857144,28
pad,primary,12,0.1,M2,False,0.9246575342465754,0.0,1.0,3.4452054794520546,146
pad,primary,12,0.1,M3,False,0.9420289855072463,0.0,1.0,3.0579710144927534,69
pad,primary,12,0.1,B,False,1.0,,1.0,3.2222222222222223,9
pad,pad_only,12,0.15,M1,False,1.0,0.0,1.0,3.0357142857142856,28
pad,pad_only,12,0.15,M2,False,0.8698630136986302,0.0,1.0,2.6027397260273974,146
pad,pad_only,12,0.15,M3,False,0.9565217391304348,0.0,1.0,2.927536231884058,69
pad,pad_only,12,0.15,B,False,0.8888888888888888,,0.5555555555555556,2.4444444444444446,9
pad,primary,12,0.15,M1,False,0.9285714285714286,0.0,1.0,3.3214285714285716,28
pad,primary,12,0.15,M2,False,0.8561643835616438,0.0,1.0,2.8904109589041096,146
pad,primary,12,0.15,M3,False,0.8840579710144928,0.0,1.0,2.753623188405797,69
pad,primary,12,0.15,B,False,0.8888888888888888,,0.7777777777777778,2.7777777777777777,9
hiba,pad_only,12,0.05,M1,False,1.0,0.0,1.0,7.533333333333333,15
hiba,pad_only,12,0.05,M2,False,0.9902912621359223,0.0,1.0,7.165048543689321,103
hiba,pad_only,12,0.05,M3,False,1.0,0.0,1.0,7.357142857142857,14
hiba,pad_only,12,0.05,B,False,0.963302752293578,,1.0,7.151376146788991,218
hiba,primary,12,0.05,M1,False,1.0,0.0,1.0,6.533333333333333,15
hiba,primary,12,0.05,M2,False,0.9611650485436893,0.0,1.0,6.679611650485437,103
hiba,primary,12,0.05,M3,False,0.9285714285714286,0.0,1.0,6.071428571428571,14
hiba,primary,12,0.05,B,False,0.9954128440366973,,1.0,5.165137614678899,218
hiba,pad_only,12,0.1,M1,False,1.0,0.0,1.0,7.4,15
hiba,pad_only,12,0.1,M2,False,0.941747572815534,0.0,1.0,6.456310679611651,103
hiba,pad_only,12,0.1,M3,False,0.9285714285714286,0.0,1.0,7.0,14
hiba,pad_only,12,0.1,B,False,0.963302752293578,,1.0,5.91743119266055,218
hiba,primary,12,0.1,M1,False,1.0,0.0,1.0,5.6,15
hiba,primary,12,0.1,M2,False,0.9223300970873787,0.009708737864077669,0.9902912621359223,5.339805825242719,103
hiba,primary,12,0.1,M3,False,0.9285714285714286,0.0,1.0,5.357142857142857,14
