variant,draw,alpha,modality,n,n_mal,coverage,set_size,miss,release,referral
averaged,33,0.15,derm,325,84,0.9323076923076923,3.252307692307692,0.023809523809523808,0.16182572614107885,0.8738461538461538
averaged,33,0.15,clin,19,13,0.7368421052631579,3.0526315789473686,0.07692307692307693,0.0,0.9473684210526315
averaged,33,0.15,both,67,49,0.8507462686567164,3.5671641791044775,0.02040816326530612,0.0,0.9850746268656716
averaged,33,0.15,all,411,146,0.9099756690997567,3.294403892944039,0.0273972602739726,0.1471698113207547,0.8953771289537713
derm_only_for_mixed,33,0.15,derm,325,84,0.92,2.9846153846153847,0.023809523809523808,0.26141078838174275,0.8
derm_only_for_mixed,33,0.15,clin,19,13,0.6842105263157895,2.8421052631578947,0.0,0.0,1.0
derm_only_for_mixed,33,0.15,both,67,49,0.8507462686567164,3.537313432835821,0.0,0.0,1.0
derm_only_for_mixed,33,0.15,all,411,146,0.8978102189781022,3.068126520681265,0.0136986301369863,0.23773584905660378,0.8418491484184915
averaged,34,0.05,derm,247,90,0.951417004048583,5.412955465587045,0.0,0.0,1.0
averaged,34,0.05,clin,17,9,0.7647058823529411,4.235294117647059,0.0,0.0,1.0
averaged,34,0.05,both,77,47,0.8831168831168831,5.688311688311688,0.0,0.0,1.0
averaged,34,0.05,all,341,146,0.9266862170087976,5.416422287390029,0.0,0.0,1.0
derm_only_for_mixed,34,0.05,derm,247,90,0.9311740890688259,4.380566801619433,0.011111111111111112,0.025477707006369428,0.979757085020243
derm_only_for_mixed,34,0.05,clin,17,9,0.6470588235294118,3.3529411764705883,0.1111111111111111,0.0,0.9411764705882353
derm_only_for_mixed,34,0.05,both,77,47,0.8961038961038961,4.883116883116883,0.0,0.0,1.0
derm_only_for_mixed,34,0.05,all,341,146,0.9090909090909091,4.442815249266862,0.0136986301369863,0.020512820512820513,0.9824046920821115
averaged,34,0.1,derm,247,90,0.9068825910931174,3.6963562753036436,0.022222222222222223,0.08280254777070063,0.9392712550607287
averaged,34,0.1,clin,17,9,0.5882352941176471,2.764705882352941,0.1111111111111111,0.0,0.9411764705882353
averaged,34,0.1,both,77,47,0.8311688311688312,3.831168831168831,0.0,0.03333333333333333,0.987012987012987
averaged,34,0.1,all,341,146,0.873900293255132,3.6803519061583576,0.02054794520547945,0.07179487179487179,0.9501466275659824
derm_only_for_mixed,34,0.1,derm,247,90,0.8947368421052632,3.591093117408907,0.022222222222222223,0.08280254777070063,0.9392712550607287
derm_only_for_mixed,34,0.1,clin,17,9,0.5882352941176471,2.764705882352941,0.1111111111111111,0.0,0.9411764705882353
derm_only_for_mixed,34,0.1,both,77,47,0.8701298701298701,4.324675324675325,0.0,0.03333333333333333,0.987012987012987
derm_only_for_mixed,34,0.1,all,341,146,0.873900293255132,3.7155425219941347,0.02054794520547945,0.07179487179487179,0.9501466275659824
averaged,34,0.15,derm,247,90,0.8744939271255061,2.9919028340080973,0.03333333333333333,0.15286624203821655,0.8906882591093117
averaged,34,0.15,clin,17,9,0.5882352941176471,2.411764705882353,0.1111111111111111,0.0,0.9411764705882353
averaged,34,0.15,both,77,47,0.7402597402597403,3.25974025974026,0.0,0.0,1.0
averaged,34,0.15,all,341,146,0.8299120234604106,3.0234604105571847,0.0273972602739726,0.12307692307692308,0.9178885630498533
derm_only_for_mixed,34,0.15,derm,247,90,0.8502024291497976,2.8785425101214575,0.022222222222222223,0.15286624203821655,0.8947368421052632
derm_only_for_mixed,34,0.15,clin,17,9,0.5882352941176471,2.2941176470588234,0.1111111111111111,0.0,0.9411764705882353
derm_only_for_mixed,34,0.15,both,77,47,0.7792207792207793,3.4545454545454546,0.0,0.1,0.961038961038961
derm_only_for_mixed,34,0.15,all,341,146,0.8211143695014663,2.9794721407624634,0.02054794520547945,0.13846153846153847,0.9120234604105572
averaged,35,0.05,derm,216,77,0.9907407407407407,5.796296296296297,0.0,0.0,1.0
averaged,35,0.05,clin,15,6,1.0,5.666666666666667,0.0,0.0,1.0
averaged,35,0.05,both,106,65,0.9339622641509434,6.283018867924528,0.0,0.0,1.0
averaged,35,0.05,all,337,148,0.973293768545994,5.943620178041543,0.0,0.0,1.0
derm_only_for_mixed,35,0.05,derm,216,77,0.9814814814814815,4.8657407407407405,0.0,0.014388489208633094,0.9907407407407407
derm_only_for_mixed,35,0.05,clin,15,6,0.8666666666666667,4.533333333333333,0.0,0.0,1.0
derm_only_for_mixed,35,0.05,both,106,65,0.9716981132075472,5.7924528301886795,0.0,0.0,1.0
derm_only_for_mixed,35,0.05,all,337,148,0.973293768545994,5.142433234421365,0.0,0.010582010582010581,0.9940652818991098
averaged,35,0.1,derm,216,77,0.9629629629629629,4.287037037037037,0.0,0.03597122302158273,0.9768518518518519
averaged,35,0.1,clin,15,6,0.8,4.133333333333334,0.0,0.0,1.0
averaged,35,0.1,both,106,65,0.8867924528301887,4.528301886792453,0.0,0.0,1.0
averaged,35,0.1,all,337,148,0.9317507418397626,4.356083086053412,0.0,0.026455026455026454,0.9851632047477745
derm_only_for_mixed,35,0.1,derm,216,77,0.9537037037037037,3.689814814814815,0.012987012987012988,0.12949640287769784,0.9120370370370371
derm_only_for_mixed,35,0.1,clin,15,6,0.8,3.6666666666666665,0.0,0.0,1.0
derm_only_for_mixed,35,0.1,both,106,65,0.9339622641509434,4.547169811320755,0.0,0.024390243902439025,0.9905660377358491
derm_only_for_mixed,35,0.1,all,337,148,0.9406528189910979,3.9584569732937687,0.006756756756756757,0.10052910052910052,0.9406528189910979
averaged,35,0.15,derm,216,77,0.9120370370370371,3.111111111111111,0.025974025974025976,0.2158273381294964,0.8518518518518519
averaged,35,0.15,clin,15,6,0.6666666666666666,3.1333333333333333,0.0,0.0,1.0
averaged,35,0.15,both,106,65,0.8584905660377359,3.5943396226415096,0.046153846153846156,0.0,0.9716981132075472
averaged,35,0.15,all,337,148,0.884272997032641,3.264094955489614,0.033783783783783786,0.15873015873015872,0.8961424332344213
derm_only_for_mixed,35,0.15,derm,216,77,0.8888888888888888,2.662037037037037,0.025974025974025976,0.33093525179856115,0.7777777777777778
derm_only_for_mixed,35,0.15,clin,15,6,0.5333333333333333,2.8,0.0,0.0,1.0
derm_only_for_mixed,35,0.15,both,106,65,0.8679245283018868,3.490566037735849,0.0,0.04878048780487805,0.9811320754716981
derm_only_for_mixed,35,0.15,all,337,148,0.8664688427299704,2.9287833827893177,0.013513513513513514,0.25396825396825395,0.8516320474777448
averaged,36,0.05,derm,208,103,0.9807692307692307,6.581730769230769,0.0,0.0,1.0
averaged,36,0.05,clin,13,11,1.0,6.769230769230769,0.0,0.0,1.0
averaged,36,0.05,both,87,60,0.9655172413793104,6.609195402298851,0.0,0.0,1.0
averaged,36,0.05,all,308,174,0.9772727272727273,6.597402597402597,0.0,0.0,1.0
derm_only_for_mixed,36,0.05,derm,208,103,0.9615384615384616,5.480769230769231,0.0,0.0,1.0
derm_only_for_mixed,36,0.05,clin,13,11,0.9230769230769231,5.153846153846154,0.0,0.0,1.0
derm_only_for_mixed,36,0.05,both,87,60,1.0,5.850574712643678,0.0,0.0,1.0
derm_only_for_mixed,36,0.05,all,308,174,0.9707792207792207,5.571428571428571,0.0,0.0,1.0
averaged,36,0.1,derm,208,103,0.9615384615384616,4.798076923076923,0.0,0.009523809523809525,0.9951923076923077
averaged,36,0.1,clin,13,11,0.9230769230769231,4.615384615384615,0.0,0.0,1.0
averaged,36,0.1,both,87,60,0.9425287356321839,4.781609195402299,0.0,0.0,1.0
averaged,36,0.1,all,308,174,0.9545454545454546,4.785714285714286,0.0,0.007462686567164179,0.9967532467532467
derm_only_for_mixed,36,0.1,derm,208,103,0.9326923076923077,4.3798076923076925,0.009708737864077669,0.0380952380952381,0.9759615384615384
derm_only_for_mixed,36,0.1,clin,13,11,0.9230769230769231,4.3076923076923075,0.0,0.0,1.0
derm_only_for_mixed,36,0.1,both,87,60,0.9540229885057471,4.896551724137931,0.0,0.0,1.0
derm_only_for_mixed,36,0.1,all,308,174,0.9383116883116883,4.5227272727272725,0.005747126436781609,0.029850746268656716,0.9837662337662337
averaged,36,0.15,derm,208,103,0.9086538461538461,3.8076923076923075,0.009708737864077669,0.06666666666666667,0.9615384615384616
averaged,36,0.15,clin,13,11,0.7692307692307693,3.4615384615384617,0.0,0.0,1.0
averaged,36,0.15,both,87,60,0.9080459770114943,3.9885057471264367,0.0,0.0,1.0
averaged,36,0.15,all,308,174,0.9025974025974026,3.844155844155844,0.005747126436781609,0.05223880597014925,0.974025974025974
derm_only_for_mixed,36,0.15,derm,208,103,0.8990384615384616,3.4711538461538463,0.009708737864077669,0.08571428571428572,0.9519230769230769
derm_only_for_mixed,36,0.15,clin,13,11,0.7692307692307693,3.3846153846153846,0.0,0.0,1.0
derm_only_for_mixed,36,0.15,both,87,60,0.9080459770114943,4.068965517241379,0.0,0.037037037037037035,0.9885057471264368
derm_only_for_mixed,36,0.15,all,308,174,0.8961038961038961,3.6363636363636362,0.005747126436781609,0.07462686567164178,0.9642857142857143
averaged,37,0.05,derm,223,82,1.0,6.358744394618834,0.0,0.0,1.0
averaged,37,0.05,clin,14,11,0.9285714285714286,6.0,0.0,0.0,1.0
averaged,37,0.05,both,91,56,0.9230769230769231,6.131868131868132,0.0,0.0,1.0
averaged,37,0.05,all,328,149,0.975609756097561,6.280487804878049,0.0,0.0,1.0
derm_only_for_mixed,37,0.05,derm,223,82,0.9910313901345291,5.3408071748878925,0.0,0.0070921985815602835,0.9955156950672646
derm_only_for_mixed,37,0.05,clin,14,11,0.9285714285714286,4.5,0.0,0.0,1.0
derm_only_for_mixed,37,0.05,both,91,56,0.967032967032967,5.538461538461538,0.0,0.0,1.0
derm_only_for_mixed,37,0.05,all,328,149,0.9817073170731707,5.359756097560975,0.0,0.00558659217877095,0.9969512195121951
averaged,37,0.1,derm,223,82,0.9551569506726457,4.479820627802691,0.0,0.03546099290780142,0.9775784753363229
averaged,37,0.1,clin,14,11,0.8571428571428571,3.857142857142857,0.0,0.0,1.0
averaged,37,0.1,both,91,56,0.8681318681318682,4.21978021978022,0.0,0.0,1.0
averaged,37,0.1,all,328,149,0.926829268292683,4.3810975609756095,0.0,0.027932960893854747,0.9847560975609756
derm_only_for_mixed,37,0.1,derm,223,82,0.9461883408071748,4.076233183856503,0.0,0.09219858156028368,0.9417040358744395
derm_only_for_mixed,37,0.1,clin,14,11,0.9285714285714286,3.5714285714285716,0.0,0.0,1.0
derm_only_for_mixed,37,0.1,both,91,56,0.8901098901098901,4.164835164835165,0.0,0.0,1.0
derm_only_for_mixed,37,0.1,all,328,149,0.9298780487804879,4.079268292682927,0.0,0.07262569832402235,0.9603658536585366
averaged,37,0.15,derm,223,82,0.9327354260089686,3.8475336322869955,0.0,0.12056737588652482,0.9237668161434978
averaged,37,0.15,clin,14,11,0.7857142857142857,3.0714285714285716,0.09090909090909091,0.0,0.9285714285714286
averaged,37,0.15,both,91,56,0.8461538461538461,3.6483516483516483,0.017857142857142856,0.02857142857142857,0.978021978021978
averaged,37,0.15,all,328,149,0.9024390243902439,3.7591463414634148,0.013422818791946308,0.1005586592178771,0.9390243902439024
derm_only_for_mixed,37,0.15,derm,223,82,0.905829596412556,3.2152466367713006,0.024390243902439025,0.2198581560283688,0.852017937219731
derm_only_for_mixed,37,0.15,clin,14,11,0.6428571428571429,2.4285714285714284,0.0,0.0,1.0
derm_only_for_mixed,37,0.15,both,91,56,0.7912087912087912,3.098901098901099,0.0,0.11428571428571428,0.9560439560439561
derm_only_for_mixed,37,0.15,all,328,149,0.8628048780487805,3.149390243902439,0.013422818791946308,0.19553072625698323,0.8871951219512195
averaged,38,0.05,derm,266,97,0.9774436090225563,6.142857142857143,0.0,0.0,1.0
averaged,38,0.05,clin,20,14,0.95,5.8,0.0,0.0,1.0
averaged,38,0.05,both,89,57,0.9438202247191011,6.067415730337078,0.0,0.0,1.0
averaged,38,0.05,all,375,168,0.968,6.1066666666666665,0.0,0.0,1.0
derm_only_for_mixed,38,0.05,derm,266,97,0.9548872180451128,4.981203007518797,0.0,0.0,1.0
derm_only_for_mixed,38,0.05,clin,20,14,0.95,4.6,0.0,0.0,1.0
derm_only_for_mixed,38,0.05,both,89,57,0.9887640449438202,5.550561797752809,0.0,0.0,1.0
derm_only_for_mixed,38,0.05,all,375,168,0.9626666666666667,5.096,0.0,0.0,1.0
averaged,38,0.1,derm,266,97,0.9473684210526315,4.650375939849624,0.0,0.005917159763313609,0.9962406015037594
averaged,38,0.1,clin,20,14,0.95,4.05,0.0,0.0,1.0
averaged,38,0.1,both,89,57,0.9325842696629213,4.47191011235955,0.0,0.0,1.0
averaged,38,0.1,all,375,168,0.944,4.576,0.0,0.004830917874396135,0.9973333333333333
derm_only_for_mixed,38,0.1,derm,266,97,0.9323308270676691,3.9398496240601504,0.0,0.09467455621301775,0.9398496240601504
derm_only_for_mixed,38,0.1,clin,20,14,0.95,3.65,0.0,0.0,1.0
derm_only_for_mixed,38,0.1,both,89,57,0.9550561797752809,4.573033707865169,0.0,0.0,1.0
derm_only_for_mixed,38,0.1,all,375,168,0.9386666666666666,4.074666666666666,0.0,0.07729468599033816,0.9573333333333334
averaged,38,0.15,derm,266,97,0.9097744360902256,3.5789473684210527,0.0,0.13609467455621302,0.9135338345864662
averaged,38,0.15,clin,20,14,0.85,3.15,0.0,0.0,1.0
averaged,38,0.15,both,89,57,0.9101123595505618,3.6179775280898876,0.017543859649122806,0.03125,0.9775280898876404
averaged,38,0.15,all,375,168,0.9066666666666666,3.5653333333333332,0.005952380952380952,0.11594202898550725,0.9333333333333333
derm_only_for_mixed,38,0.15,derm,266,97,0.8984962406015038,3.1165413533834587,0.010309278350515464,0.26627218934911245,0.8270676691729323
derm_only_for_mixed,38,0.15,clin,20,14,0.8,2.9,0.0,0.0,1.0
derm_only_for_mixed,38,0.15,both,89,57,0.8651685393258427,3.49438202247191,0.0,0.03125,0.9887640449438202
derm_only_for_mixed,38,0.15,all,375,168,0.8853333333333333,3.1946666666666665,0.005952380952380952,0.2222222222222222,0.8746666666666667
averaged,39,0.05,derm,268,73,0.9850746268656716,5.970149253731344,0.0,0.0,1.0
averaged,39,0.05,clin,12,11,0.9166666666666666,6.833333333333333,0.0,0.0,1.0
averaged,39,0.05,both,87,59,0.9540229885057471,6.64367816091954,0.0,0.0,1.0
averaged,39,0.05,all,367,143,0.9754768392370572,6.1580381471389645,0.0,0.0,1.0
derm_only_for_mixed,39,0.05,derm,268,73,0.9738805970149254,4.604477611940299,0.0,0.005128205128205128,0.996268656716418
derm_only_for_mixed,39,0.05,clin,12,11,0.9166666666666666,4.916666666666667,0.0,0.0,1.0
derm_only_for_mixed,39,0.05,both,87,59,0.9770114942528736,5.689655172413793,0.0,0.0,1.0
derm_only_for_mixed,39,0.05,all,367,143,0.9727520435967303,4.871934604904633,0.0,0.004464285714285714,0.997275204359673
averaged,39,0.1,derm,268,73,0.9477611940298507,3.962686567164179,0.0,0.005128205128205128,0.996268656716418
averaged,39,0.1,clin,12,11,0.75,3.9166666666666665,0.0,0.0,1.0
averaged,39,0.1,both,87,59,0.8505747126436781,4.264367816091954,0.0,0.0,1.0
averaged,39,0.1,all,367,143,0.9182561307901907,4.032697547683924,0.0,0.004464285714285714,0.997275204359673
derm_only_for_mixed,39,0.1,derm,268,73,0.9440298507462687,3.3805970149253732,0.0,0.15897435897435896,0.8843283582089553
derm_only_for_mixed,39,0.1,clin,12,11,0.75,3.0833333333333335,0.0,0.0,1.0
derm_only_for_mixed,39,0.1,both,87,59,0.9425287356321839,4.574712643678161,0.0,0.0,1.0
derm_only_for_mixed,39,0.1,all,367,143,0.9373297002724795,3.653950953678474,0.0,0.13839285714285715,0.9155313351498637
averaged,39,0.15,derm,268,73,0.9104477611940298,2.958955223880597,0.0,0.20512820512820512,0.8507462686567164
averaged,39,0.15,clin,12,11,0.6666666666666666,2.3333333333333335,0.09090909090909091,0.0,0.9166666666666666
averaged,39,0.15,both,87,59,0.7816091954022989,3.4827586206896552,0.01694915254237288,0.03571428571428571,0.9770114942528736
averaged,39,0.15,all,367,143,0.8719346049046321,3.0626702997275204,0.013986013986013986,0.18303571428571427,0.8828337874659401
derm_only_for_mixed,39,0.15,derm,268,73,0.8992537313432836,2.746268656716418,0.0,0.28717948717948716,0.7910447761194029
derm_only_for_mixed,39,0.15,clin,12,11,0.6666666666666666,2.0,0.0,0.0,1.0
derm_only_for_mixed,39,0.15,both,87,59,0.9195402298850575,3.67816091954023,0.0,0.03571428571428571,0.9885057471264368
derm_only_for_mixed,39,0.15,all,367,143,0.896457765667575,2.9427792915531334,0.0,0.2544642857142857,0.8446866485013624
averaged,40,0.05,derm,273,88,0.9926739926739927,6.366300366300366,0.0,0.0,1.0
averaged,40,0.05,clin,14,9,1.0,6.5,0.0,0.0,1.0
averaged,40,0.05,both,80,52,0.95,6.3875,0.0,0.0,1.0
averaged,40,0.05,all,367,149,0.9836512261580381,6.376021798365122,0.0,0.0,1.0
derm_only_for_mixed,40,0.05,derm,273,88,0.978021978021978,5.095238095238095,0.0,0.010810810810810811,0.9926739926739927
derm_only_for_mixed,40,0.05,clin,14,9,0.9285714285714286,4.785714285714286,0.0,0.0,1.0
derm_only_for_mixed,40,0.05,both,80,52,0.9875,5.5375,0.0,0.0,1.0
derm_only_for_mixed,40,0.05,all,367,149,0.9782016348773842,5.179836512261581,0.0,0.009174311926605505,0.9945504087193461
averaged,40,0.1,derm,273,88,0.9743589743589743,4.915750915750916,0.0,0.010810810810810811,0.9926739926739927
averaged,40,0.1,clin,14,9,0.9285714285714286,4.714285714285714,0.0,0.0,1.0
averaged,40,0.1,both,80,52,0.925,4.7375,0.0,0.0,1.0
averaged,40,0.1,all,367,149,0.9618528610354223,4.869209809264305,0.0,0.009174311926605505,0.9945504087193461
derm_only_for_mixed,40,0.1,derm,273,88,0.9560439560439561,4.095238095238095,0.0,0.05945945945945946,0.9597069597069597
derm_only_for_mixed,40,0.1,clin,14,9,0.8571428571428571,4.142857142857143,0.0,0.0,1.0
derm_only_for_mixed,40,0.1,both,80,52,0.95,4.4625,0.0,0.0,1.0
derm_only_for_mixed,40,0.1,all,367,149,0.9509536784741145,4.177111716621253,0.0,0.05045871559633028,0.9700272479564033
averaged,40,0.15,derm,273,88,0.9377289377289377,3.78021978021978,0.0,0.08108108108108109,0.945054945054945
averaged,40,0.15,clin,14,9,0.8571428571428571,3.7142857142857144,0.0,0.0,1.0
averaged,40,0.15,both,80,52,0.925,3.9,0.0,0.0,1.0
averaged,40,0.15,all,367,149,0.9318801089918256,3.803814713896458,0.0,0.06880733944954129,0.9591280653950953
derm_only_for_mixed,40,0.15,derm,273,88,0.9304029304029304,3.4652014652014653,0.0,0.11891891891891893,0.9194139194139194
derm_only_for_mixed,40,0.15,clin,14,9,0.7857142857142857,3.2857142857142856,0.0,0.0,1.0
derm_only_for_mixed,40,0.15,both,80,52,0.9375,3.8125,0.0,0.03571428571428571,0.9875
derm_only_for_mixed,40,0.15,all,367,149,0.9264305177111717,3.534059945504087,0.0,0.10550458715596331,0.9373297002724795
averaged,41,0.05,derm,267,80,0.9887640449438202,5.49812734082397,0.0,0.0,1.0
averaged,41,0.05,clin,13,9,0.9230769230769231,5.230769230769231,0.0,0.0,1.0
averaged,41,0.05,both,83,58,0.9397590361445783,6.240963855421687,0.0,0.0,1.0
averaged,41,0.05,all,363,147,0.9752066115702479,5.658402203856749,0.0,0.0,1.0
derm_only_for_mixed,41,0.05,derm,267,80,0.9775280898876404,4.715355805243446,0.0,0.0053475935828877,0.9962546816479401
derm_only_for_mixed,41,0.05,clin,13,9,0.8461538461538461,4.0,0.0,0.0,1.0
derm_only_for_mixed,41,0.05,both,83,58,0.9759036144578314,5.759036144578313,0.0,0.0,1.0
derm_only_for_mixed,41,0.05,all,363,147,0.9724517906336089,4.928374655647383,0.0,0.004629629629629629,0.9972451790633609
averaged,41,0.1,derm,267,80,0.9700374531835206,3.850187265917603,0.0,0.06951871657754011,0.951310861423221
averaged,41,0.1,clin,13,9,0.8461538461538461,3.5384615384615383,0.0,0.0,1.0
averaged,41,0.1,both,83,58,0.891566265060241,4.36144578313253,0.0,0.0,1.0
averaged,41,0.1,all,363,147,0.9476584022038568,3.955922865013774,0.0,0.06018518518518518,0.9641873278236914
derm_only_for_mixed,41,0.1,derm,267,80,0.9550561797752809,3.5655430711610485,0.0,0.13368983957219252,0.9063670411985019
derm_only_for_mixed,41,0.1,clin,13,9,0.8461538461538461,3.3846153846153846,0.0,0.0,1.0
derm_only_for_mixed,41,0.1,both,83,58,0.9397590361445783,4.63855421686747,0.0,0.04,0.9879518072289156
derm_only_for_mixed,41,0.1,all,363,147,0.9476584022038568,3.8044077134986227,0.0,0.12037037037037036,0.928374655647383
averaged,41,0.15,derm,267,80,0.9363295880149812,3.2134831460674156,0.0,0.20855614973262032,0.8539325842696629
averaged,41,0.15,clin,13,9,0.6923076923076923,2.8461538461538463,0.0,0.0,1.0
averaged,41,0.15,both,83,58,0.8554216867469879,3.6867469879518073,0.0,0.04,0.9879518072289156
averaged,41,0.15,all,363,147,0.9090909090909091,3.3085399449035813,0.0,0.18518518518518517,0.8898071625344353
derm_only_for_mixed,41,0.15,derm,267,80,0.9400749063670412,2.8352059925093633,0.0,0.3582887700534759,0.7490636704119851
derm_only_for_mixed,41,0.15,clin,13,9,0.6153846153846154,2.6153846153846154,0.0,0.0,1.0
derm_only_for_mixed,41,0.15,both,83,58,0.891566265060241,3.7951807228915664,0.0,0.04,0.9879518072289156
derm_only_for_mixed,41,0.15,all,363,147,0.9173553719008265,3.046831955922865,0.0,0.3148148148148148,0.8126721763085399
