cohort,draw,alpha,stratum,coverage,n_test,referral
pad,55,0.1,sens-BCC,,177,1.0
pad,55,0.1,cov-AK,0.8863636363636364,44,
pad,55,0.1,sens-AK,,44,1.0
pad,55,0.1,cov-BKL,1.0,9,
pad,55,0.1,cov-SCC,0.8048780487804879,41,
pad,55,0.1,sens-SCC,,41,1.0
pad,55,0.15,cov-MEL,0.9,10,
pad,55,0.15,sens-MEL,,10,1.0
pad,55,0.15,cov-NV,1.0,10,
pad,55,0.15,cov-BCC,0.9152542372881356,177,
pad,55,0.15,sens-BCC,,177,1.0
pad,55,0.15,cov-AK,0.8636363636363636,44,
pad,55,0.15,sens-AK,,44,1.0
pad,55,0.15,cov-BKL,1.0,9,
pad,55,0.15,cov-SCC,0.6829268292682927,41,
pad,55,0.15,sens-SCC,,41,1.0
hiba,56,0.05,cov-MEL,1.0,61,
hiba,56,0.05,sens-MEL,,61,1.0
hiba,56,0.05,cov-NV,1.0,132,
hiba,56,0.05,cov-BCC,0.9827586206896551,58,
hiba,56,0.05,sens-BCC,,58,1.0
hiba,56,0.05,cov-AK,1.0,11,
hiba,56,0.05,sens-AK,,11,1.0
hiba,56,0.05,cov-BKL,1.0,19,
hiba,56,0.05,cov-DF,0.7777777777777778,9,
hiba,56,0.05,cov-VASC,1.0,12,
hiba,56,0.05,cov-SCC,0.8823529411764706,17,
hiba,56,0.05,sens-SCC,,17,1.0
hiba,56,0.1,cov-MEL,0.9344262295081968,61,
hiba,56,0.1,sens-MEL,,61,0.9836065573770492
hiba,56,0.1,cov-NV,0.9848484848484849,132,
hiba,56,0.1,cov-BCC,0.9137931034482759,58,
hiba,56,0.1,sens-BCC,,58,1.0
hiba,56,0.1,cov-AK,0.9090909090909091,11,
hiba,56,0.1,sens-AK,,11,1.0
hiba,56,0.1,cov-BKL,0.9473684210526315,19,
hiba,56,0.1,cov-DF,0.4444444444444444,9,
hiba,56,0.1,cov-VASC,0.9166666666666666,12,
hiba,56,0.1,cov-SCC,0.8823529411764706,17,
hiba,56,0.1,sens-SCC,,17,1.0
hiba,56,0.15,cov-MEL,0.9016393442622951,61,
hiba,56,0.15,sens-MEL,,61,0.9836065573770492
hiba,56,0.15,cov-NV,0.9848484848484849,132,
hiba,56,0.15,cov-BCC,0.8793103448275862,58,
hiba,56,0.15,sens-BCC,,58,0.9827586206896551
hiba,56,0.15,cov-AK,0.9090909090909091,11,
hiba,56,0.15,sens-AK,,11,1.0
hiba,56,0.15,cov-BKL,0.9473684210526315,19,
hiba,56,0.15,cov-DF,0.2222222222222222,9,
hiba,56,0.15,cov-VASC,0.9166666666666666,12,
hiba,56,0.15,cov-SCC,0.8823529411764706,17,
hiba,56,0.15,sens-SCC,,17,1.0
pad,56,0.05,cov-MEL,1.0,9,
pad,56,0.05,sens-MEL,,9,1.0
pad,56,0.05,cov-NV,0.9285714285714286,14,
pad,56,0.05,cov-BCC,0.9869281045751634,153,
pad,56,0.05,sens-BCC,,153,1.0
pad,56,0.05,cov-AK,0.9148936170212766,47,
pad,56,0.05,sens-AK,,47,1.0
pad,56,0.05,cov-BKL,1.0,7,
pad,56,0.05,cov-SCC,0.8421052631578947,38,
pad,56,0.05,sens-SCC,,38,1.0
pad,56,0.1,cov-MEL,0.8888888888888888,9,
pad,56,0.1,sens-MEL,,9,1.0
pad,56,0.1,cov-NV,0.9285714285714286,14,
pad,56,0.1,cov-BCC,0.9607843137254902,153,
pad,56,0.1,sens-BCC,,153,1.0
pad,56,0.1,cov-AK,0.9148936170212766,47,
pad,56,0.1,sens-AK,,47,1.0
pad,56,0.1,cov-BKL,1.0,7,
pad,56,0.1,cov-SCC,0.7894736842105263,38,
pad,56,0.1,sens-SCC,,38,1.0
pad,56,0.15,cov-MEL,0.7777777777777778,9,
pad,56,0.15,sens-MEL,,9,1.0
pad,56,0.15,cov-NV,0.9285714285714286,14,
pad,56,0.15,cov-BCC,0.9215686274509803,153,
pad,56,0.15,sens-BCC,,153,1.0
pad,56,0.15,cov-AK,0.8936170212765957,47,
pad,56,0.15,sens-AK,,47,1.0
pad,56,0.15,cov-BKL,1.0,7,
pad,56,0.15,cov-SCC,0.631578947368421,38,
pad,56,0.15,sens-SCC,,38,1.0
hiba,57,0.05,cov-MEL,0.9767441860465116,43,
hiba,57,0.05,sens-MEL,,43,1.0
hiba,57,0.05,cov-NV,1.0,219,
hiba,57,0.05,cov-BCC,0.9726027397260274,73,
hiba,57,0.05,sens-BCC,,73,1.0
hiba,57,0.05,cov-AK,0.7857142857142857,14,
hiba,57,0.05,sens-AK,,14,1.0
hiba,57,0.05,cov-BKL,1.0,18,
hiba,57,0.05,cov-DF,1.0,12,
hiba,57,0.05,cov-VASC,1.0,14,
hiba,57,0.05,cov-SCC,0.8636363636363636,22,
hiba,57,0.05,sens-SCC,,22,1.0
hiba,57,0.1,cov-MEL,0.9069767441860465,43,
hiba,57,0.1,sens-MEL,,43,0.9534883720930233
hiba,57,0.1,cov-NV,1.0,219,
hiba,57,0.1,cov-BCC,0.958904109589041,73,
hiba,57,0.1,sens-BCC,,73,1.0
hiba,57,0.1,cov-AK,0.7142857142857143,14,
hiba,57,0.1,sens-AK,,14,1.0
hiba,57,0.1,cov-BKL,1.0,18,
hiba,57,0.1,cov-DF,0.5833333333333334,12,
hiba,57,0.1,cov-VASC,0.7857142857142857,14,
hiba,57,0.1,cov-SCC,0.7727272727272727,22,
hiba,57,0.1,sens-SCC,,22,1.0
hiba,57,0.15,cov-MEL,0.8604651162790697,43,
hiba,57,0.15,sens-MEL,,43,0.9302325581395349
hiba,57,0.15,cov-NV,0.9954337899543378,219,
hiba,57,0.15,cov-BCC,0.9178082191780822,73,
hiba,57,0.15,sens-BCC,,73,0.9863013698630136
hiba,57,0.15,cov-AK,0.7142857142857143,14,
hiba,57,0.15,sens-AK,,14,1.0
hiba,57,0.15,cov-BKL,1.0,18,
hiba,57,0.15,cov-DF,0.4166666666666667,12,
hiba,57,0.15,cov-VASC,0.7857142857142857,14,
hiba,57,0.15,cov-SCC,0.6363636363636364,22,
hiba,57,0.15,sens-SCC,,22,1.0
pad,57,0.05,cov-MEL,1.0,11,
pad,57,0.05,sens-MEL,,11,1.0
pad,57,0.05,cov-NV,0.9,10,
pad,57,0.05,cov-BCC,0.96875,160,
pad,57,0.05,sens-BCC,,160,1.0
pad,57,0.05,cov-AK,0.9365079365079365,63,
pad,57,0.05,sens-AK,,63,1.0
pad,57,0.05,cov-BKL,1.0,6,
pad,57,0.05,cov-SCC,0.8181818181818182,22,
pad,57,0.05,sens-SCC,,22,1.0
pad,57,0.1,cov-MEL,0.9090909090909091,11,
pad,57,0.1,sens-MEL,,11,1.0
pad,57,0.1,cov-NV,0.9,10,
pad,57,0.1,cov-BCC,0.94375,160,
pad,57,0.1,sens-BCC,,160,1.0
pad,57,0.1,cov-AK,0.9365079365079365,63,
pad,57,0.1,sens-AK,,63,1.0
pad,57,0.1,cov-BKL,1.0,6,
pad,57,0.1,cov-SCC,0.8181818181818182,22,
pad,57,0.1,sens-SCC,,22,1.0
pad,57,0.15,cov-MEL,0.9090909090909091,11,
pad,57,0.15,sens-MEL,,11,1.0
pad,57,0.15,cov-NV,0.9,10,
pad,57,0.15,cov-BCC,0.9,160,
pad,57,0.15,sens-BCC,,160,1.0
pad,57,0.15,cov-AK,0.9206349206349206,63,
pad,57,0.15,sens-AK,,63,1.0
pad,57,0.15,cov-BKL,1.0,6,
pad,57,0.15,cov-SCC,0.5909090909090909,22,
pad,57,0.15,sens-SCC,,22,1.0
hiba,58,0.05,cov-MEL,0.9565217391304348,46,
hiba,58,0.05,sens-MEL,,46,1.0
hiba,58,0.05,cov-NV,1.0,185,
hiba,58,0.05,cov-BCC,0.9827586206896551,58,
hiba,58,0.05,sens-BCC,,58,1.0
hiba,58,0.05,cov-AK,0.9230769230769231,13,
hiba,58,0.05,sens-AK,,13,1.0
hiba,58,0.05,cov-BKL,1.0,18,
hiba,58,0.05,cov-DF,0.6666666666666666,9,
hiba,58,0.05,cov-VASC,1.0,11,
hiba,58,0.05,cov-SCC,0.8181818181818182,22,
hiba,58,0.05,sens-SCC,,22,1.0
hiba,58,0.1,cov-MEL,0.9565217391304348,46,
hiba,58,0.1,sens-MEL,,46,1.0
hiba,58,0.1,cov-NV,1.0,185,
hiba,58,0.1,cov-BCC,0.9827586206896551,58,
hiba,58,0.1,sens-BCC,,58,1.0
hiba,58,0.1,cov-AK,0.8461538461538461,13,
hiba,58,0.1,sens-AK,,13,1.0
hiba,58,0.1,cov-BKL,1.0,18,
hiba,58,0.1,cov-DF,0.4444444444444444,9,
hiba,58,0.1,cov-VASC,0.9090909090909091,11,
hiba,58,0.1,cov-SCC,0.8181818181818182,22,
hiba,58,0.1,sens-SCC,,22,1.0
hiba,58,0.15,cov-MEL,0.9347826086956522,46,
hiba,58,0.15,sens-MEL,,46,1.0
hiba,58,0.15,cov-NV,1.0,185,
hiba,58,0.15,cov-BCC,0.9655172413793104,58,
hiba,58,0.15,sens-BCC,,58,1.0
hiba,58,0.15,cov-AK,0.8461538461538461,13,
hiba,58,0.15,sens-AK,,13,1.0
hiba,58,0.15,cov-BKL,1.0,18,
hiba,58,0.15,cov-DF,0.3333333333333333,9,
hiba,58,0.15,cov-VASC,0.9090909090909091,11,
hiba,58,0.15,cov-SCC,0.6818181818181818,22,
hiba,58,0.15,sens-SCC,,22,0.9545454545454546
pad,58,0.05,cov-MEL,1.0,12,
pad,58,0.05,sens-MEL,,12,1.0
pad,58,0.05,cov-NV,1.0,4,
pad,58,0.05,cov-BCC,1.0,176,
pad,58,0.05,sens-BCC,,176,1.0
pad,58,0.05,cov-AK,0.9607843137254902,51,
pad,58,0.05,sens-AK,,51,1.0
pad,58,0.05,cov-BKL,1.0,7,
pad,58,0.05,cov-SCC,0.9354838709677419,31,
pad,58,0.05,sens-SCC,,31,1.0
pad,58,0.1,cov-MEL,1.0,12,
pad,58,0.1,sens-MEL,,12,1.0
pad,58,0.1,cov-NV,1.0,4,
pad,58,0.1,cov-BCC,0.9488636363636364,176,
pad,58,0.1,sens-BCC,,176,1.0
pad,58,0.1,cov-AK,0.9215686274509803,51,
pad,58,0.1,sens-AK,,51,1.0
pad,58,0.1,cov-BKL,1.0,7,
pad,58,0.1,cov-SCC,0.8709677419354839,31,
pad,58,0.1,sens-SCC,,31,1.0
pad,58,0.15,cov-MEL,1.0,12,
pad,58,0.15,sens-MEL,,12,1.0
pad,58,0.15,cov-NV,1.0,4,
pad,58,0.15,cov-BCC,0.8977272727272727,176,
pad,58,0.15,sens-BCC,,176,1.0
pad,58,0.15,cov-AK,0.8823529411764706,51,
pad,58,0.15,sens-AK,,51,1.0
pad,58,0.15,cov-BKL,1.0,7,
pad,58,0.15,cov-SCC,0.7419354838709677,31,
pad,58,0.15,sens-SCC,,31,1.0
hiba,59,0.05,cov-MEL,1.0,58,
hiba,59,0.05,sens-MEL,,58,1.0
hiba,59,0.05,cov-NV,1.0,142,
hiba,59,0.05,cov-BCC,0.96875,64,
hiba,59,0.05,sens-BCC,,64,1.0
hiba,59,0.05,cov-AK,1.0,12,
hiba,59,0.05,sens-AK,,12,1.0
hiba,59,0.05,cov-BKL,1.0,11,
hiba,59,0.05,cov-DF,0.8571428571428571,7,
hiba,59,0.05,cov-VASC,1.0,7,
hiba,59,0.05,cov-SCC,1.0,28,
hiba,59,0.05,sens-SCC,,28,1.0
hiba,59,0.1,cov-MEL,0.8793103448275862,58,
hiba,59,0.1,sens-MEL,,58,0.9827586206896551
hiba,59,0.1,cov-NV,1.0,142,
hiba,59,0.1,cov-BCC,0.953125,64,
hiba,59,0.1,sens-BCC,,64,1.0
hiba,59,0.1,cov-AK,1.0,12,
hiba,59,0.1,sens-AK,,12,1.0
hiba,59,0.1,cov-BKL,1.0,11,
hiba,59,0.1,cov-DF,0.7142857142857143,7,
hiba,59,0.1,cov-VASC,1.0,7,
hiba,59,0.1,cov-SCC,0.8928571428571429,28,
hiba,59,0.1,sens-SCC,,28,1.0
hiba,59,0.15,cov-MEL,0.8275862068965517,58,
hiba,59,0.15,sens-MEL,,58,0.9655172413793104
hiba,59,0.15,cov-NV,0.9859154929577465,142,
hiba,59,0.15,cov-BCC,0.890625,64,
hiba,59,0.15,sens-BCC,,64,0.984375
hiba,59,0.15,cov-AK,1.0,12,
hiba,59,0.15,sens-AK,,12,1.0
hiba,59,0.15,cov-BKL,1.0,11,
hiba,59,0.15,cov-DF,0.14285714285714285,7,
hiba,59,0.15,cov-VASC,0.8571428571428571,7,
hiba,59,0.15,cov-SCC,0.7142857142857143,28,
hiba,59,0.15,sens-SCC,,28,0.9642857142857143
pad,59,0.05,cov-MEL,0.9090909090909091,11,
pad,59,0.05,sens-MEL,,11,1.0
pad,59,0.05,cov-NV,1.0,11,
pad,59,0.05,cov-BCC,0.9811320754716981,159,
pad,59,0.05,sens-BCC,,159,1.0
pad,59,0.05,cov-AK,0.9444444444444444,54,
pad,59,0.05,sens-AK,,54,1.0
pad,59,0.05,cov-BKL,1.0,5,
pad,59,0.05,cov-SCC,0.9090909090909091,33,
pad,59,0.05,sens-SCC,,33,1.0
pad,59,0.1,cov-MEL,0.9090909090909091,11,
pad,59,0.1,sens-MEL,,11,1.0
pad,59,0.1,cov-NV,1.0,11,
pad,59,0.1,cov-BCC,0.9182389937106918,159,
pad,59,0.1,sens-BCC,,159,1.0
pad,59,0.1,cov-AK,0.9259259259259259,54,
pad,59,0.1,sens-AK,,54,1.0
pad,59,0.1,cov-BKL,1.0,5,
pad,59,0.1,cov-SCC,0.8181818181818182,33,
pad,59,0.1,sens-SCC,,33,1.0
pad,59,0.15,cov-MEL,0.9090909090909091,11,
pad,59,0.15,sens-MEL,,11,1.0
pad,59,0.15,cov-NV,1.0,11,
pad,59,0.15,cov-BCC,0.8867924528301887,159,
pad,59,0.15,sens-BCC,,159,1.0
pad,59,0.15,cov-AK,0.8703703703703703,54,
pad,59,0.15,sens-AK,,54,1.0
pad,59,0.15,cov-BKL,1.0,5,
pad,59,0.15,cov-SCC,0.7575757575757576,33,
pad,59,0.15,sens-SCC,,33,1.0
hiba,60,0.05,cov-MEL,1.0,45,
hiba,60,0.05,sens-MEL,,45,1.0
hiba,60,0.05,cov-NV,1.0,123,
hiba,60,0.05,cov-BCC,1.0,60,
hiba,60,0.05,sens-BCC,,60,1.0
hiba,60,0.05,cov-AK,1.0,6,
hiba,60,0.05,sens-AK,,6,1.0
hiba,60,0.05,cov-BKL,1.0,15,
hiba,60,0.05,cov-DF,0.7142857142857143,14,
hiba,60,0.05,cov-VASC,1.0,7,
hiba,60,0.05,cov-SCC,0.8846153846153846,26,
hiba,60,0.05,sens-SCC,,26,1.0
hiba,60,0.1,cov-MEL,1.0,45,
hiba,60,0.1,sens-MEL,,45,1.0
hiba,60,0.1,cov-NV,1.0,123,
hiba,60,0.1,cov-BCC,0.9833333333333333,60,
hiba,60,0.1,sens-BCC,,60,1.0
hiba,60,0.1,cov-AK,1.0,6,
hiba,60,0.1,sens-AK,,6,1.0
hiba,60,0.1,cov-BKL,0.9333333333333333,15,
hiba,60,0.1,cov-DF,0.5,14,
hiba,60,0.1,cov-VASC,0.8571428571428571,7,
hiba,60,0.1,cov-SCC,0.8846153846153846,26,
hiba,60,0.1,sens-SCC,,26,1.0
hiba,60,0.15,cov-MEL,0.9555555555555556,45,
hiba,60,0.15,sens-MEL,,45,0.9555555555555556
hiba,60,0.15,cov-NV,1.0,123,
hiba,60,0.15,cov-BCC,0.95,60,
hiba,60,0.15,sens-BCC,,60,1.0
hiba,60,0.15,cov-AK,1.0,6,
hiba,60,0.15,sens-AK,,6,1.0
hiba,60,0.15,cov-BKL,0.8666666666666667,15,
hiba,60,0.15,cov-DF,0.35714285714285715,14,
hiba,60,0.15,cov-VASC,0.7142857142857143,7,
hiba,60,0.15,cov-SCC,0.7692307692307693,26,
hiba,60,0.15,sens-SCC,,26,1.0
pad,60,0.05,cov-MEL,0.9090909090909091,11,
pad,60,0.05,sens-MEL,,11,1.0
pad,60,0.05,cov-NV,1.0,10,
pad,60,0.05,cov-BCC,0.9861111111111112,144,
pad,60,0.05,sens-BCC,,144,1.0
pad,60,0.05,cov-AK,0.9523809523809523,63,
pad,60,0.05,sens-AK,,63,1.0
pad,60,0.05,cov-BKL,1.0,10,
pad,60,0.05,cov-SCC,0.925,40,
pad,60,0.05,sens-SCC,,40,1.0
pad,60,0.1,cov-MEL,0.8181818181818182,11,
pad,60,0.1,sens-MEL,,11,1.0
pad,60,0.1,cov-NV,1.0,10,
pad,60,0.1,cov-BCC,0.9513888888888888,144,
pad,60,0.1,sens-BCC,,144,1.0
pad,60,0.1,cov-AK,0.9365079365079365,63,
pad,60,0.1,sens-AK,,63,1.0
pad,60,0.1,cov-BKL,1.0,10,
pad,60,0.1,cov-SCC,0.85,40,
pad,60,0.1,sens-SCC,,40,1.0
pad,60,0.15,cov-MEL,0.7272727272727273,11,
pad,60,0.15,sens-MEL,,11,1.0
pad,60,0.15,cov-NV,1.0,10,
pad,60,0.15,cov-BCC,0.875,144,
pad,60,0.15,sens-BCC,,144,1.0
pad,60,0.15,cov-AK,0.8253968253968254,63,
pad,60,0.15,sens-AK,,63,1.0
pad,60,0.15,cov-BKL,1.0,10,
pad,60,0.15,cov-SCC,0.65,40,
pad,60,0.15,sens-SCC,,40,1.0
hiba,61,0.05,cov-MEL,0.9787234042553191,47,
hiba,61,0.05,sens-MEL,,47,1.0
hiba,61,0.05,cov-NV,1.0,110,
hiba,61,0.05,cov-BCC,0.9508196721311475,61,
hiba,61,0.05,sens-BCC,,61,1.0
hiba,61,0.05,cov-AK,1.0,10,
hiba,61,0.05,sens-AK,,10,1.0
hiba,61,0.05,cov-BKL,1.0,19,
hiba,61,0.05,cov-DF,0.6666666666666666,12,
hiba,61,0.05,cov-VASC,1.0,18,
hiba,61,0.05,cov-SCC,0.9523809523809523,21,
hiba,61,0.05,sens-SCC,,21,1.0
hiba,61,0.1,cov-MEL,0.8936170212765957,47,
hiba,61,0.1,sens-MEL,,47,1.0
hiba,61,0.1,cov-NV,1.0,110,
hiba,61,0.1,cov-BCC,0.8688524590163934,61,
hiba,61,0.1,sens-BCC,,61,1.0
hiba,61,0.1,cov-AK,0.9,10,
hiba,61,0.1,sens-AK,,10,1.0
hiba,61,0.1,cov-BKL,1.0,19,
hiba,61,0.1,cov-DF,0.5,12,
hiba,61,0.1,cov-VASC,0.7777777777777778,18,
hiba,61,0.1,cov-SCC,0.8095238095238095,21,
hiba,61,0.1,sens-SCC,,21,1.0
hiba,61,0.15,cov-MEL,0.8723404255319149,47,
hiba,61,0.15,sens-MEL,,47,0.9574468085106383
hiba,61,0.15,cov-NV,0.9727272727272728,110,
hiba,61,0.15,cov-BCC,0.819672131147541,61,
hiba,61,0.15,sens-BCC,,61,1.0
hiba,61,0.15,cov-AK,0.9,10,
hiba,61,0.15,sens-AK,,10,1.0
hiba,61,0.15,cov-BKL,0.9473684210526315,19,
hiba,61,0.15,cov-DF,0.3333333333333333,12,
hiba,61,0.15,cov-VASC,0.6666666666666666,18,
hiba,61,0.15,cov-SCC,0.7142857142857143,21,
hiba,61,0.15,sens-SCC,,21,0.9523809523809523
pad,61,0.05,cov-MEL,1.0,10,
pad,61,0.05,sens-MEL,,10,1.0
pad,61,0.05,cov-NV,0.75,12,
pad,61,0.05,cov-BCC,0.9871794871794872,156,
pad,61,0.05,sens-BCC,,156,1.0
pad,61,0.05,cov-AK,0.9565217391304348,46,
pad,61,0.05,sens-AK,,46,1.0
pad,61,0.05,cov-BKL,0.8333333333333334,6,
pad,61,0.05,cov-SCC,0.825,40,
pad,61,0.05,sens-SCC,,40,1.0
pad,61,0.1,cov-MEL,0.9,10,
pad,61,0.1,sens-MEL,,10,1.0
pad,61,0.1,cov-NV,0.75,12,
pad,61,0.1,cov-BCC,0.9230769230769231,156,
pad,61,0.1,sens-BCC,,156,1.0
pad,61,0.1,cov-AK,0.9565217391304348,46,
pad,61,0.1,sens-AK,,46,1.0
pad,61,0.1,cov-BKL,0.8333333333333334,6,
pad,61,0.1,cov-SCC,0.725,40,
pad,61,0.1,sens-SCC,,40,1.0
pad,61,0.15,cov-MEL,0.9,10,
pad,61,0.15,sens-MEL,,10,1.0
pad,61,0.15,cov-NV,0.75,12,
pad,61,0.15,cov-BCC,0.8525641025641025,156,
pad,61,0.15,sens-BCC,,156,1.0
pad,61,0.15,cov-AK,0.8478260869565217,46,
pad,61,0.15,sens-AK,,46,1.0
pad,61,0.15,cov-BKL,0.8333333333333334,6,
pad,61,0.15,cov-SCC,0.6,40,
pad,61,0.15,sens-SCC,,40,1.0
hiba,62,0.05,cov-MEL,0.96,50,
hiba,62,0.05,sens-MEL,,50,1.0
hiba,62,0.05,cov-NV,1.0,126,
hiba,62,0.05,cov-BCC,0.9428571428571428,70,
hiba,62,0.05,sens-BCC,,70,1.0
hiba,62,0.05,cov-AK,0.75,16,
hiba,62,0.05,sens-AK,,16,1.0
hiba,62,0.05,cov-BKL,1.0,14,
hiba,62,0.05,cov-DF,0.5833333333333334,12,
hiba,62,0.05,cov-VASC,0.8,10,
hiba,62,0.05,cov-SCC,0.7307692307692307,26,
hiba,62,0.05,sens-SCC,,26,1.0
hiba,62,0.1,cov-MEL,0.88,50,
hiba,62,0.1,sens-MEL,,50,0.98
hiba,62,0.1,cov-NV,1.0,126,
hiba,62,0.1,cov-BCC,0.8857142857142857,70,
hiba,62,0.1,sens-BCC,,70,1.0
hiba,62,0.1,cov-AK,0.75,16,
hiba,62,0.1,sens-AK,,16,1.0
hiba,62,0.1,cov-BKL,0.9285714285714286,14,
hiba,62,0.1,cov-DF,0.4166666666666667,12,
hiba,62,0.1,cov-VASC,0.6,10,
hiba,62,0.1,cov-SCC,0.6538461538461539,26,
hiba,62,0.1,sens-SCC,,26,1.0
hiba,62,0.15,cov-MEL,0.86,50,
hiba,62,0.15,sens-MEL,,50,0.96
hiba,62,0.15,cov-NV,0.9920634920634921,126,
hiba,62,0.15,cov-BCC,0.8142857142857143,70,
hiba,62,0.15,sens-BCC,,70,0.9857142857142858
hiba,62,0.15,cov-AK,0.625,16,
hiba,62,0.15,sens-AK,,16,1.0
hiba,62,0.15,cov-BKL,0.9285714285714286,14,
hiba,62,0.15,cov-DF,0.25,12,
hiba,62,0.15,cov-VASC,0.3,10,
hiba,62,0.15,cov-SCC,0.5,26,
hiba,62,0.15,sens-SCC,,26,0.9615384615384616
pad,62,0.05,cov-MEL,0.9230769230769231,13,
pad,62,0.05,sens-MEL,,13,1.0
pad,62,0.05,cov-NV,1.0,14,
pad,62,0.05,cov-BCC,1.0,156,
pad,62,0.05,sens-BCC,,156,1.0
pad,62,0.05,cov-AK,0.9821428571428571,56,
pad,62,0.05,sens-AK,,56,1.0
pad,62,0.05,cov-BKL,1.0,3,
pad,62,0.05,cov-SCC,0.90625,32,
pad,62,0.05,sens-SCC,,32,1.0
pad,62,0.1,cov-MEL,0.7692307692307693,13,
pad,62,0.1,sens-MEL,,13,1.0
pad,62,0.1,cov-NV,1.0,14,
pad,62,0.1,cov-BCC,0.9487179487179487,156,
pad,62,0.1,sens-BCC,,156,1.0
pad,62,0.1,cov-AK,0.9107142857142857,56,
pad,62,0.1,sens-AK,,56,1.0
pad,62,0.1,cov-BKL,1.0,3,
pad,62,0.1,cov-SCC,0.78125,32,
pad,62,0.1,sens-SCC,,32,1.0
pad,62,0.15,cov-MEL,0.7692307692307693,13,
pad,62,0.15,sens-MEL,,13,1.0
pad,62,0.15,cov-NV,1.0,14,
pad,62,0.15,cov-BCC,0.9102564102564102,156,
pad,62,0.15,sens-BCC,,156,1.0
pad,62,0.15,cov-AK,0.875,56,
pad,62,0.15,sens-AK,,56,1.0
pad,62,0.15,cov-BKL,1.0,3,
pad,62,0.15,cov-SCC,0.625,32,
pad,62,0.15,sens-SCC,,32,1.0
hiba,63,0.05,cov-MEL,0.9622641509433962,53,
hiba,63,0.05,sens-MEL,,53,1.0
hiba,63,0.05,cov-NV,1.0,169,
hiba,63,0.05,cov-BCC,0.9859154929577465,71,
hiba,63,0.05,sens-BCC,,71,1.0
hiba,63,0.05,cov-AK,1.0,8,
hiba,63,0.05,sens-AK,,8,1.0
hiba,63,0.05,cov-BKL,1.0,17,
hiba,63,0.05,cov-DF,1.0,13,
hiba,63,0.05,cov-VASC,1.0,6,
hiba,63,0.05,cov-SCC,0.88,25,
hiba,63,0.05,sens-SCC,,25,1.0
hiba,63,0.1,cov-MEL,0.9433962264150944,53,
hiba,63,0.1,sens-MEL,,53,0.9811320754716981
hiba,63,0.1,cov-NV,0.9881656804733728,169,
hiba,63,0.1,cov-BCC,0.9295774647887324,71,
hiba,63,0.1,sens-BCC,,71,1.0
hiba,63,0.1,cov-AK,1.0,8,
hiba,63,0.1,sens-AK,,8,1.0
hiba,63,0.1,cov-BKL,0.9411764705882353,17,
hiba,63,0.1,cov-DF,0.46153846153846156,13,
hiba,63,0.1,cov-VASC,0.6666666666666666,6,
hiba,63,0.1,cov-SCC,0.88,25,
hiba,63,0.1,sens-SCC,,25,1.0
hiba,63,0.15,cov-MEL,0.8679245283018868,53,
hiba,63,0.15,sens-MEL,,53,0.9811320754716981
hiba,63,0.15,cov-NV,0.9763313609467456,169,
hiba,63,0.15,cov-BCC,0.9014084507042254,71,
hiba,63,0.15,sens-BCC,,71,1.0
hiba,63,0.15,cov-AK,1.0,8,
hiba,63,0.15,sens-AK,,8,1.0
hiba,63,0.15,cov-BKL,0.8235294117647058,17,
hiba,63,0.15,cov-DF,0.38461538461538464,13,
hiba,63,0.15,cov-VASC,0.3333333333333333,6,
hiba,63,0.15,cov-SCC,0.68,25,
hiba,63,0.15,sens-SCC,,25,0.96
pad,63,0.05,cov-MEL,1.0,10,
pad,63,0.05,sens-MEL,,10,1.0
pad,63,0.05,cov-NV,1.0,12,
pad,63,0.05,cov-BCC,1.0,168,
pad,63,0.05,sens-BCC,,168,1.0
pad,63,0.05,cov-AK,0.9508196721311475,61,
pad,63,0.05,sens-AK,,61,1.0
pad,63,0.05,cov-BKL,1.0,6,
pad,63,0.05,cov-SCC,0.8717948717948718,39,
pad,63,0.05,sens-SCC,,39,1.0
pad,63,0.1,cov-MEL,1.0,10,
pad,63,0.1,sens-MEL,,10,1.0
pad,63,0.1,cov-NV,1.0,12,
pad,63,0.1,cov-BCC,0.9345238095238095,168,
pad,63,0.1,sens-BCC,,168,1.0
pad,63,0.1,cov-AK,0.9344262295081968,61,
pad,63,0.1,sens-AK,,61,1.0
pad,63,0.1,cov-BKL,1.0,6,
pad,63,0.1,cov-SCC,0.8205128205128205,39,
pad,63,0.1,sens-SCC,,39,1.0
pad,63,0.15,cov-MEL,0.9,10,
pad,63,0.15,sens-MEL,,10,1.0
pad,63,0.15,cov-NV,1.0,12,
pad,63,0.15,cov-BCC,0.8928571428571429,168,
pad,63,0.15,sens-BCC,,168,1.0
pad,63,0.15,cov-AK,0.8688524590163934,61,
pad,63,0.15,sens-AK,,61,1.0
pad,63,0.15,cov-BKL,1.0,6,
pad,63,0.15,cov-SCC,0.6666666666666666,39,
pad,63,0.15,sens-SCC,,39,1.0
hiba,64,0.05,cov-MEL,0.8947368421052632,57,
hiba,64,0.05,sens-MEL,,57,1.0
hiba,64,0.05,cov-NV,1.0,78,
hiba,64,0.05,cov-BCC,0.9838709677419355,62,
hiba,64,0.05,sens-BCC,,62,1.0
hiba,64,0.05,cov-AK,1.0,5,
hiba,64,0.05,sens-AK,,5,1.0
hiba,64,0.05,cov-BKL,1.0,20,
hiba,64,0.05,cov-DF,0.75,16,
hiba,64,0.05,cov-VASC,1.0,11,
hiba,64,0.05,cov-SCC,0.7307692307692307,26,
hiba,64,0.05,sens-SCC,,26,1.0
