cohort,draw,variant,alpha,group,tau,T,miss,n_mal,release,n_ben
pad,32,temp,0.1,4,0.0,4.296469530555915,0.08333333333333333,12.0,,
pad,32,temp,0.1,5,0.0,4.296469530555915,0.0,1.0,,
pad,32,temp,0.1,0,0.0,4.296469530555915,,,0.7894736842105263,19.0
pad,32,temp,0.15,1,0.0,4.296469530555915,0.0,33.0,,
pad,32,temp,0.15,2,0.0,4.296469530555915,0.062111801242236024,161.0,,
pad,32,temp,0.15,3,0.0,4.296469530555915,0.04597701149425287,87.0,,
pad,32,temp,0.15,4,0.0,4.296469530555915,0.08333333333333333,12.0,,
pad,32,temp,0.15,5,0.0,4.296469530555915,0.0,1.0,,
pad,32,temp,0.15,0,0.0,4.296469530555915,,,0.7894736842105263,19.0
hiba,33,softmax,0.05,1,0.9831342113229207,1.0,0.0,29.0,,
hiba,33,softmax,0.05,2,0.9831342113229207,1.0,0.04504504504504504,111.0,,
hiba,33,softmax,0.05,3,0.9831342113229207,1.0,0.0,6.0,,
hiba,33,softmax,0.05,0,0.9831342113229207,1.0,,,0.25609756097560976,246.0
hiba,33,softmax,0.1,1,0.9125744603552982,1.0,0.034482758620689655,29.0,,
hiba,33,softmax,0.1,2,0.9125744603552982,1.0,0.09009009009009009,111.0,,
hiba,33,softmax,0.1,3,0.9125744603552982,1.0,0.16666666666666666,6.0,,
hiba,33,softmax,0.1,0,0.9125744603552982,1.0,,,0.524390243902439,246.0
hiba,33,softmax,0.15,1,0.7158810020486889,1.0,0.06896551724137931,29.0,,
hiba,33,softmax,0.15,2,0.7158810020486889,1.0,0.13513513513513514,111.0,,
hiba,33,softmax,0.15,3,0.7158810020486889,1.0,0.3333333333333333,6.0,,
hiba,33,softmax,0.15,0,0.7158810020486889,1.0,,,0.7642276422764228,246.0
hiba,33,temp,0.05,1,0.5099539334184279,4.645108567746218,0.034482758620689655,29.0,,
hiba,33,temp,0.05,2,0.5099539334184279,4.645108567746218,0.04504504504504504,111.0,,
hiba,33,temp,0.05,3,0.5099539334184279,4.645108567746218,0.0,6.0,,
hiba,33,temp,0.05,0,0.5099539334184279,4.645108567746218,,,0.4024390243902439,246.0
hiba,33,temp,0.1,1,0.3847732707007215,4.645108567746218,0.034482758620689655,29.0,,
hiba,33,temp,0.1,2,0.3847732707007215,4.645108567746218,0.10810810810810811,111.0,,
hiba,33,temp,0.1,3,0.3847732707007215,4.645108567746218,0.16666666666666666,6.0,,
hiba,33,temp,0.1,0,0.3847732707007215,4.645108567746218,,,0.7357723577235772,246.0
hiba,33,temp,0.15,1,0.3403196924150072,4.645108567746218,0.10344827586206896,29.0,,
hiba,33,temp,0.15,2,0.3403196924150072,4.645108567746218,0.14414414414414414,111.0,,
hiba,33,temp,0.15,3,0.3403196924150072,4.645108567746218,0.3333333333333333,6.0,,
hiba,33,temp,0.15,0,0.3403196924150072,4.645108567746218,,,0.8211382113821138,246.0
pad,33,softmax,0.05,1,0.581289981938558,1.0,0.045454545454545456,22.0,,
pad,33,softmax,0.05,2,0.581289981938558,1.0,0.023529411764705882,170.0,,
pad,33,softmax,0.05,3,0.581289981938558,1.0,0.06896551724137931,58.0,,
pad,33,softmax,0.05,4,0.581289981938558,1.0,0.125,8.0,,
pad,33,softmax,0.05,5,0.581289981938558,1.0,0.0,3.0,,
pad,33,softmax,0.05,0,0.581289981938558,1.0,,,0.6666666666666666,21.0
pad,33,softmax,0.1,1,0.0,1.0,0.045454545454545456,22.0,,
pad,33,softmax,0.1,2,0.0,1.0,0.03529411764705882,170.0,,
pad,33,softmax,0.1,3,0.0,1.0,0.08620689655172414,58.0,,
pad,33,softmax,0.1,4,0.0,1.0,0.125,8.0,,
pad,33,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,33,softmax,0.1,0,0.0,1.0,,,0.6666666666666666,21.0
pad,33,softmax,0.15,1,0.0,1.0,0.045454545454545456,22.0,,
pad,33,softmax,0.15,2,0.0,1.0,0.03529411764705882,170.0,,
pad,33,softmax,0.15,3,0.0,1.0,0.08620689655172414,58.0,,
pad,33,softmax,0.15,4,0.0,1.0,0.125,8.0,,
pad,33,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,33,softmax,0.15,0,0.0,1.0,,,0.6666666666666666,21.0
pad,33,temp,0.05,1,0.36807399035660604,3.989113753507516,0.045454545454545456,22.0,,
pad,33,temp,0.05,2,0.36807399035660604,3.989113753507516,0.01764705882352941,170.0,,
pad,33,temp,0.05,3,0.36807399035660604,3.989113753507516,0.06896551724137931,58.0,,
pad,33,temp,0.05,4,0.36807399035660604,3.989113753507516,0.125,8.0,,
pad,33,temp,0.05,5,0.36807399035660604,3.989113753507516,0.0,3.0,,
pad,33,temp,0.05,0,0.36807399035660604,3.989113753507516,,,0.6666666666666666,21.0
pad,33,temp,0.1,1,0.0,3.989113753507516,0.045454545454545456,22.0,,
pad,33,temp,0.1,2,0.0,3.989113753507516,0.03529411764705882,170.0,,
pad,33,temp,0.1,3,0.0,3.989113753507516,0.08620689655172414,58.0,,
pad,33,temp,0.1,4,0.0,3.989113753507516,0.125,8.0,,
pad,33,temp,0.1,5,0.0,3.989113753507516,0.0,3.0,,
pad,33,temp,0.1,0,0.0,3.989113753507516,,,0.6666666666666666,21.0
pad,33,temp,0.15,1,0.0,3.989113753507516,0.045454545454545456,22.0,,
pad,33,temp,0.15,2,0.0,3.989113753507516,0.03529411764705882,170.0,,
pad,33,temp,0.15,3,0.0,3.989113753507516,0.08620689655172414,58.0,,
pad,33,temp,0.15,4,0.0,3.989113753507516,0.125,8.0,,
pad,33,temp,0.15,5,0.0,3.989113753507516,0.0,3.0,,
pad,33,temp,0.15,0,0.0,3.989113753507516,,,0.6666666666666666,21.0
hiba,34,softmax,0.05,1,0.9779506018179986,1.0,0.05555555555555555,18.0,,
hiba,34,softmax,0.05,2,0.9779506018179986,1.0,0.06504065040650407,123.0,,
hiba,34,softmax,0.05,3,0.9779506018179986,1.0,0.125,8.0,,
hiba,34,softmax,0.05,0,0.9779506018179986,1.0,,,0.2826086956521739,138.0
hiba,34,softmax,0.1,1,0.9139303164485537,1.0,0.16666666666666666,18.0,,
hiba,34,softmax,0.1,2,0.9139303164485537,1.0,0.10569105691056911,123.0,,
hiba,34,softmax,0.1,3,0.9139303164485537,1.0,0.125,8.0,,
hiba,34,softmax,0.1,0,0.9139303164485537,1.0,,,0.463768115942029,138.0
hiba,34,softmax,0.15,1,0.768908307573381,1.0,0.2222222222222222,18.0,,
hiba,34,softmax,0.15,2,0.768908307573381,1.0,0.13008130081300814,123.0,,
hiba,34,softmax,0.15,3,0.768908307573381,1.0,0.125,8.0,,
hiba,34,softmax,0.15,0,0.768908307573381,1.0,,,0.6956521739130435,138.0
hiba,34,temp,0.05,1,0.4895563326468263,4.8485516157451,0.05555555555555555,18.0,,
hiba,34,temp,0.05,2,0.4895563326468263,4.8485516157451,0.06504065040650407,123.0,,
hiba,34,temp,0.05,3,0.4895563326468263,4.8485516157451,0.0,8.0,,
hiba,34,temp,0.05,0,0.4895563326468263,4.8485516157451,,,0.4057971014492754,138.0
hiba,34,temp,0.1,1,0.38237194154129706,4.8485516157451,0.1111111111111111,18.0,,
hiba,34,temp,0.1,2,0.38237194154129706,4.8485516157451,0.11382113821138211,123.0,,
hiba,34,temp,0.1,3,0.38237194154129706,4.8485516157451,0.125,8.0,,
hiba,34,temp,0.1,0,0.38237194154129706,4.8485516157451,,,0.6956521739130435,138.0
hiba,34,temp,0.15,1,0.33170202472768245,4.8485516157451,0.16666666666666666,18.0,,
hiba,34,temp,0.15,2,0.33170202472768245,4.8485516157451,0.17073170731707318,123.0,,
hiba,34,temp,0.15,3,0.33170202472768245,4.8485516157451,0.125,8.0,,
hiba,34,temp,0.15,0,0.33170202472768245,4.8485516157451,,,0.7971014492753623,138.0
pad,34,softmax,0.05,1,0.0,1.0,0.0,27.0,,
pad,34,softmax,0.05,2,0.0,1.0,0.05027932960893855,179.0,,
pad,34,softmax,0.05,3,0.0,1.0,0.0958904109589041,73.0,,
pad,34,softmax,0.05,4,0.0,1.0,0.1111111111111111,9.0,,
pad,34,softmax,0.05,5,0.0,1.0,0.0,3.0,,
pad,34,softmax,0.05,0,0.0,1.0,,,0.7647058823529411,17.0
pad,34,softmax,0.1,1,0.0,1.0,0.0,27.0,,
pad,34,softmax,0.1,2,0.0,1.0,0.05027932960893855,179.0,,
pad,34,softmax,0.1,3,0.0,1.0,0.0958904109589041,73.0,,
pad,34,softmax,0.1,4,0.0,1.0,0.1111111111111111,9.0,,
pad,34,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,34,softmax,0.1,0,0.0,1.0,,,0.7647058823529411,17.0
pad,34,softmax,0.15,1,0.0,1.0,0.0,27.0,,
pad,34,softmax,0.15,2,0.0,1.0,0.05027932960893855,179.0,,
pad,34,softmax,0.15,3,0.0,1.0,0.0958904109589041,73.0,,
pad,34,softmax,0.15,4,0.0,1.0,0.1111111111111111,9.0,,
pad,34,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,34,softmax,0.15,0,0.0,1.0,,,0.7647058823529411,17.0
pad,34,temp,0.05,1,0.0,4.187224097215296,0.0,27.0,,
pad,34,temp,0.05,2,0.0,4.187224097215296,0.05027932960893855,179.0,,
pad,34,temp,0.05,3,0.0,4.187224097215296,0.0958904109589041,73.0,,
pad,34,temp,0.05,4,0.0,4.187224097215296,0.1111111111111111,9.0,,
pad,34,temp,0.05,5,0.0,4.187224097215296,0.0,3.0,,
pad,34,temp,0.05,0,0.0,4.187224097215296,,,0.7647058823529411,17.0
pad,34,temp,0.1,1,0.0,4.187224097215296,0.0,27.0,,
pad,34,temp,0.1,2,0.0,4.187224097215296,0.05027932960893855,179.0,,
pad,34,temp,0.1,3,0.0,4.187224097215296,0.0958904109589041,73.0,,
pad,34,temp,0.1,4,0.0,4.187224097215296,0.1111111111111111,9.0,,
pad,34,temp,0.1,5,0.0,4.187224097215296,0.0,3.0,,
pad,34,temp,0.1,0,0.0,4.187224097215296,,,0.7647058823529411,17.0
pad,34,temp,0.15,1,0.0,4.187224097215296,0.0,27.0,,
pad,34,temp,0.15,2,0.0,4.187224097215296,0.05027932960893855,179.0,,
pad,34,temp,0.15,3,0.0,4.187224097215296,0.0958904109589041,73.0,,
pad,34,temp,0.15,4,0.0,4.187224097215296,0.1111111111111111,9.0,,
pad,34,temp,0.15,5,0.0,4.187224097215296,0.0,3.0,,
pad,34,temp,0.15,0,0.0,4.187224097215296,,,0.7647058823529411,17.0
hiba,35,softmax,0.05,1,0.9653269650172294,1.0,0.0,17.0,,
hiba,35,softmax,0.05,2,0.9653269650172294,1.0,0.10526315789473684,114.0,,
hiba,35,softmax,0.05,3,0.9653269650172294,1.0,0.05,20.0,,
hiba,35,softmax,0.05,0,0.9653269650172294,1.0,,,0.3688888888888889,225.0
hiba,35,softmax,0.1,1,0.8087066234221845,1.0,0.11764705882352941,17.0,,
hiba,35,softmax,0.1,2,0.8087066234221845,1.0,0.17543859649122806,114.0,,
hiba,35,softmax,0.1,3,0.8087066234221845,1.0,0.1,20.0,,
hiba,35,softmax,0.1,0,0.8087066234221845,1.0,,,0.6755555555555556,225.0
hiba,35,softmax,0.15,1,0.7159479680294875,1.0,0.11764705882352941,17.0,,
hiba,35,softmax,0.15,2,0.7159479680294875,1.0,0.18421052631578946,114.0,,
hiba,35,softmax,0.15,3,0.7159479680294875,1.0,0.15,20.0,,
hiba,35,softmax,0.15,0,0.7159479680294875,1.0,,,0.7733333333333333,225.0
hiba,35,temp,0.05,1,0.4744765772162127,4.544188666345818,0.0,17.0,,
hiba,35,temp,0.05,2,0.4744765772162127,4.544188666345818,0.10526315789473684,114.0,,
hiba,35,temp,0.05,3,0.4744765772162127,4.544188666345818,0.05,20.0,,
hiba,35,temp,0.05,0,0.4744765772162127,4.544188666345818,,,0.5111111111111111,225.0
hiba,35,temp,0.1,1,0.3814551497509274,4.544188666345818,0.11764705882352941,17.0,,
hiba,35,temp,0.1,2,0.3814551497509274,4.544188666345818,0.14912280701754385,114.0,,
hiba,35,temp,0.1,3,0.3814551497509274,4.544188666345818,0.1,20.0,,
hiba,35,temp,0.1,0,0.3814551497509274,4.544188666345818,,,0.7244444444444444,225.0
hiba,35,temp,0.15,1,0.33235702930938343,4.544188666345818,0.11764705882352941,17.0,,
hiba,35,temp,0.15,2,0.33235702930938343,4.544188666345818,0.21052631578947367,114.0,,
hiba,35,temp,0.15,3,0.33235702930938343,4.544188666345818,0.2,20.0,,
hiba,35,temp,0.15,0,0.33235702930938343,4.544188666345818,,,0.8488888888888889,225.0
pad,35,softmax,0.05,1,0.0,1.0,0.038461538461538464,26.0,,
pad,35,softmax,0.05,2,0.0,1.0,0.08053691275167785,149.0,,
pad,35,softmax,0.05,3,0.0,1.0,0.06557377049180328,61.0,,
pad,35,softmax,0.05,4,0.0,1.0,0.25,8.0,,
pad,35,softmax,0.05,5,0.0,1.0,0.0,1.0,,
pad,35,softmax,0.05,0,0.0,1.0,,,0.75,20.0
pad,35,softmax,0.1,1,0.0,1.0,0.038461538461538464,26.0,,
pad,35,softmax,0.1,2,0.0,1.0,0.08053691275167785,149.0,,
pad,35,softmax,0.1,3,0.0,1.0,0.06557377049180328,61.0,,
pad,35,softmax,0.1,4,0.0,1.0,0.25,8.0,,
pad,35,softmax,0.1,5,0.0,1.0,0.0,1.0,,
pad,35,softmax,0.1,0,0.0,1.0,,,0.75,20.0
pad,35,softmax,0.15,1,0.0,1.0,0.038461538461538464,26.0,,
pad,35,softmax,0.15,2,0.0,1.0,0.08053691275167785,149.0,,
pad,35,softmax,0.15,3,0.0,1.0,0.06557377049180328,61.0,,
pad,35,softmax,0.15,4,0.0,1.0,0.25,8.0,,
pad,35,softmax,0.15,5,0.0,1.0,0.0,1.0,,
pad,35,softmax,0.15,0,0.0,1.0,,,0.75,20.0
pad,35,temp,0.05,1,0.0,3.805456467339287,0.038461538461538464,26.0,,
pad,35,temp,0.05,2,0.0,3.805456467339287,0.08053691275167785,149.0,,
pad,35,temp,0.05,3,0.0,3.805456467339287,0.06557377049180328,61.0,,
pad,35,temp,0.05,4,0.0,3.805456467339287,0.25,8.0,,
pad,35,temp,0.05,5,0.0,3.805456467339287,0.0,1.0,,
pad,35,temp,0.05,0,0.0,3.805456467339287,,,0.75,20.0
pad,35,temp,0.1,1,0.0,3.805456467339287,0.038461538461538464,26.0,,
pad,35,temp,0.1,2,0.0,3.805456467339287,0.08053691275167785,149.0,,
pad,35,temp,0.1,3,0.0,3.805456467339287,0.06557377049180328,61.0,,
pad,35,temp,0.1,4,0.0,3.805456467339287,0.25,8.0,,
pad,35,temp,0.1,5,0.0,3.805456467339287,0.0,1.0,,
pad,35,temp,0.1,0,0.0,3.805456467339287,,,0.75,20.0
pad,35,temp,0.15,1,0.0,3.805456467339287,0.038461538461538464,26.0,,
pad,35,temp,0.15,2,0.0,3.805456467339287,0.08053691275167785,149.0,,
pad,35,temp,0.15,3,0.0,3.805456467339287,0.06557377049180328,61.0,,
pad,35,temp,0.15,4,0.0,3.805456467339287,0.25,8.0,,
pad,35,temp,0.15,5,0.0,3.805456467339287,0.0,1.0,,
pad,35,temp,0.15,0,0.0,3.805456467339287,,,0.75,20.0
hiba,36,softmax,0.05,1,0.9856962245681055,1.0,0.0,10.0,,
hiba,36,softmax,0.05,2,0.9856962245681055,1.0,0.007462686567164179,134.0,,
hiba,36,softmax,0.05,3,0.9856962245681055,1.0,0.0,16.0,,
hiba,36,softmax,0.05,0,0.9856962245681055,1.0,,,0.3128205128205128,195.0
hiba,36,softmax,0.1,1,0.9435675086962504,1.0,0.1,10.0,,
hiba,36,softmax,0.1,2,0.9435675086962504,1.0,0.05223880597014925,134.0,,
hiba,36,softmax,0.1,3,0.9435675086962504,1.0,0.0625,16.0,,
hiba,36,softmax,0.1,0,0.9435675086962504,1.0,,,0.558974358974359,195.0
hiba,36,softmax,0.15,1,0.7724067205391679,1.0,0.2,10.0,,
hiba,36,softmax,0.15,2,0.7724067205391679,1.0,0.09701492537313433,134.0,,
hiba,36,softmax,0.15,3,0.7724067205391679,1.0,0.125,16.0,,
hiba,36,softmax,0.15,0,0.7724067205391679,1.0,,,0.7743589743589744,195.0
hiba,36,temp,0.05,1,0.4905564986940013,4.9565219981458615,0.0,10.0,,
hiba,36,temp,0.05,2,0.4905564986940013,4.9565219981458615,0.014925373134328358,134.0,,
hiba,36,temp,0.05,3,0.4905564986940013,4.9565219981458615,0.0,16.0,,
hiba,36,temp,0.05,0,0.4905564986940013,4.9565219981458615,,,0.4564102564102564,195.0
hiba,36,temp,0.1,1,0.40954914700884293,4.9565219981458615,0.0,10.0,,
hiba,36,temp,0.1,2,0.40954914700884293,4.9565219981458615,0.03731343283582089,134.0,,
hiba,36,temp,0.1,3,0.40954914700884293,4.9565219981458615,0.125,16.0,,
hiba,36,temp,0.1,0,0.40954914700884293,4.9565219981458615,,,0.6666666666666666,195.0
hiba,36,temp,0.15,1,0.3431294131097841,4.9565219981458615,0.3,10.0,,
hiba,36,temp,0.15,2,0.3431294131097841,4.9565219981458615,0.09701492537313433,134.0,,
hiba,36,temp,0.15,3,0.3431294131097841,4.9565219981458615,0.1875,16.0,,
hiba,36,temp,0.15,0,0.3431294131097841,4.9565219981458615,,,0.8102564102564103,195.0
pad,36,softmax,0.05,1,0.0,1.0,0.030303030303030304,33.0,,
pad,36,softmax,0.05,2,0.0,1.0,0.05263157894736842,133.0,,
pad,36,softmax,0.05,3,0.0,1.0,0.1,70.0,,
pad,36,softmax,0.05,4,0.0,1.0,0.0,4.0,,
pad,36,softmax,0.05,5,0.0,1.0,0.0,2.0,,
pad,36,softmax,0.05,0,0.0,1.0,,,0.8888888888888888,18.0
pad,36,softmax,0.1,1,0.0,1.0,0.030303030303030304,33.0,,
pad,36,softmax,0.1,2,0.0,1.0,0.05263157894736842,133.0,,
pad,36,softmax,0.1,3,0.0,1.0,0.1,70.0,,
pad,36,softmax,0.1,4,0.0,1.0,0.0,4.0,,
pad,36,softmax,0.1,5,0.0,1.0,0.0,2.0,,
pad,36,softmax,0.1,0,0.0,1.0,,,0.8888888888888888,18.0
pad,36,softmax,0.15,1,0.0,1.0,0.030303030303030304,33.0,,
pad,36,softmax,0.15,2,0.0,1.0,0.05263157894736842,133.0,,
pad,36,softmax,0.15,3,0.0,1.0,0.1,70.0,,
pad,36,softmax,0.15,4,0.0,1.0,0.0,4.0,,
pad,36,softmax,0.15,5,0.0,1.0,0.0,2.0,,
pad,36,softmax,0.15,0,0.0,1.0,,,0.8888888888888888,18.0
pad,36,temp,0.05,1,0.0,3.6978014617689765,0.030303030303030304,33.0,,
pad,36,temp,0.05,2,0.0,3.6978014617689765,0.05263157894736842,133.0,,
pad,36,temp,0.05,3,0.0,3.6978014617689765,0.1,70.0,,
pad,36,temp,0.05,4,0.0,3.6978014617689765,0.0,4.0,,
pad,36,temp,0.05,5,0.0,3.6978014617689765,0.0,2.0,,
pad,36,temp,0.05,0,0.0,3.6978014617689765,,,0.8888888888888888,18.0
pad,36,temp,0.1,1,0.0,3.6978014617689765,0.030303030303030304,33.0,,
pad,36,temp,0.1,2,0.0,3.6978014617689765,0.05263157894736842,133.0,,
pad,36,temp,0.1,3,0.0,3.6978014617689765,0.1,70.0,,
pad,36,temp,0.1,4,0.0,3.6978014617689765,0.0,4.0,,
pad,36,temp,0.1,5,0.0,3.6978014617689765,0.0,2.0,,
pad,36,temp,0.1,0,0.0,3.6978014617689765,,,0.8888888888888888,18.0
pad,36,temp,0.15,1,0.0,3.6978014617689765,0.030303030303030304,33.0,,
pad,36,temp,0.15,2,0.0,3.6978014617689765,0.05263157894736842,133.0,,
pad,36,temp,0.15,3,0.0,3.6978014617689765,0.1,70.0,,
pad,36,temp,0.15,4,0.0,3.6978014617689765,0.0,4.0,,
pad,36,temp,0.15,5,0.0,3.6978014617689765,0.0,2.0,,
pad,36,temp,0.15,0,0.0,3.6978014617689765,,,0.8888888888888888,18.0
hiba,37,softmax,0.05,1,0.9844580586678592,1.0,0.0,21.0,,
hiba,37,softmax,0.05,2,0.9844580586678592,1.0,0.03333333333333333,120.0,,
hiba,37,softmax,0.05,3,0.9844580586678592,1.0,0.0,12.0,,
hiba,37,softmax,0.05,0,0.9844580586678592,1.0,,,0.3271604938271605,162.0
hiba,37,softmax,0.1,1,0.9114239067689495,1.0,0.09523809523809523,21.0,,
hiba,37,softmax,0.1,2,0.9114239067689495,1.0,0.06666666666666667,120.0,,
hiba,37,softmax,0.1,3,0.9114239067689495,1.0,0.08333333333333333,12.0,,
hiba,37,softmax,0.1,0,0.9114239067689495,1.0,,,0.5679012345679012,162.0
hiba,37,softmax,0.15,1,0.7696721255665286,1.0,0.09523809523809523,21.0,,
hiba,37,softmax,0.15,2,0.7696721255665286,1.0,0.10833333333333334,120.0,,
hiba,37,softmax,0.15,3,0.7696721255665286,1.0,0.08333333333333333,12.0,,
hiba,37,softmax,0.15,0,0.7696721255665286,1.0,,,0.7160493827160493,162.0
hiba,37,temp,0.05,1,0.5187002889693871,4.5585930207303695,0.0,21.0,,
hiba,37,temp,0.05,2,0.5187002889693871,4.5585930207303695,0.025,120.0,,
hiba,37,temp,0.05,3,0.5187002889693871,4.5585930207303695,0.0,12.0,,
hiba,37,temp,0.05,0,0.5187002889693871,4.5585930207303695,,,0.47530864197530864,162.0
hiba,37,temp,0.1,1,0.3829997299369096,4.5585930207303695,0.0,21.0,,
hiba,37,temp,0.1,2,0.3829997299369096,4.5585930207303695,0.08333333333333333,120.0,,
hiba,37,temp,0.1,3,0.3829997299369096,4.5585930207303695,0.16666666666666666,12.0,,
hiba,37,temp,0.1,0,0.3829997299369096,4.5585930207303695,,,0.6666666666666666,162.0
hiba,37,temp,0.15,1,0.34415762197713085,4.5585930207303695,0.14285714285714285,21.0,,
hiba,37,temp,0.15,2,0.34415762197713085,4.5585930207303695,0.125,120.0,,
hiba,37,temp,0.15,3,0.34415762197713085,4.5585930207303695,0.16666666666666666,12.0,,
hiba,37,temp,0.15,0,0.34415762197713085,4.5585930207303695,,,0.7654320987654321,162.0
pad,37,softmax,0.05,1,0.6882093147471148,1.0,0.02702702702702703,37.0,,
pad,37,softmax,0.05,2,0.6882093147471148,1.0,0.0375,160.0,,
pad,37,softmax,0.05,3,0.6882093147471148,1.0,0.04,75.0,,
pad,37,softmax,0.05,4,0.6882093147471148,1.0,0.0,10.0,,
pad,37,softmax,0.05,5,0.6882093147471148,1.0,0.0,5.0,,
pad,37,softmax,0.05,0,0.6882093147471148,1.0,,,0.6,15.0
pad,37,softmax,0.1,1,0.0,1.0,0.02702702702702703,37.0,,
pad,37,softmax,0.1,2,0.0,1.0,0.04375,160.0,,
pad,37,softmax,0.1,3,0.0,1.0,0.04,75.0,,
pad,37,softmax,0.1,4,0.0,1.0,0.0,10.0,,
pad,37,softmax,0.1,5,0.0,1.0,0.0,5.0,,
pad,37,softmax,0.1,0,0.0,1.0,,,0.7333333333333333,15.0
pad,37,softmax,0.15,1,0.0,1.0,0.02702702702702703,37.0,,
pad,37,softmax,0.15,2,0.0,1.0,0.04375,160.0,,
pad,37,softmax,0.15,3,0.0,1.0,0.04,75.0,,
pad,37,softmax,0.15,4,0.0,1.0,0.0,10.0,,
pad,37,softmax,0.15,5,0.0,1.0,0.0,5.0,,
pad,37,softmax,0.15,0,0.0,1.0,,,0.7333333333333333,15.0
pad,37,temp,0.05,1,0.3875819502812448,3.866679519102596,0.02702702702702703,37.0,,
pad,37,temp,0.05,2,0.3875819502812448,3.866679519102596,0.04375,160.0,,
pad,37,temp,0.05,3,0.3875819502812448,3.866679519102596,0.02666666666666667,75.0,,
pad,37,temp,0.05,4,0.3875819502812448,3.866679519102596,0.0,10.0,,
pad,37,temp,0.05,5,0.3875819502812448,3.866679519102596,0.0,5.0,,
pad,37,temp,0.05,0,0.3875819502812448,3.866679519102596,,,0.7333333333333333,15.0
pad,37,temp,0.1,1,0.0,3.866679519102596,0.02702702702702703,37.0,,
pad,37,temp,0.1,2,0.0,3.866679519102596,0.04375,160.0,,
pad,37,temp,0.1,3,0.0,3.866679519102596,0.04,75.0,,
pad,37,temp,0.1,4,0.0,3.866679519102596,0.0,10.0,,
pad,37,temp,0.1,5,0.0,3.866679519102596,0.0,5.0,,
pad,37,temp,0.1,0,0.0,3.866679519102596,,,0.7333333333333333,15.0
pad,37,temp,0.15,1,0.0,3.866679519102596,0.02702702702702703,37.0,,
pad,37,temp,0.15,2,0.0,3.866679519102596,0.04375,160.0,,
pad,37,temp,0.15,3,0.0,3.866679519102596,0.04,75.0,,
pad,37,temp,0.15,4,0.0,3.866679519102596,0.0,10.0,,
pad,37,temp,0.15,5,0.0,3.866679519102596,0.0,5.0,,
pad,37,temp,0.15,0,0.0,3.866679519102596,,,0.7333333333333333,15.0
hiba,38,softmax,0.05,1,0.9830216461227284,1.0,0.030303030303030304,33.0,,
hiba,38,softmax,0.05,2,0.9830216461227284,1.0,0.047619047619047616,126.0,,
hiba,38,softmax,0.05,3,0.9830216461227284,1.0,0.0,10.0,,
hiba,38,softmax,0.05,0,0.9830216461227284,1.0,,,0.3259668508287293,181.0
hiba,38,softmax,0.1,1,0.8878963224814783,1.0,0.12121212121212122,33.0,,
hiba,38,softmax,0.1,2,0.8878963224814783,1.0,0.1111111111111111,126.0,,
hiba,38,softmax,0.1,3,0.8878963224814783,1.0,0.0,10.0,,
hiba,38,softmax,0.1,0,0.8878963224814783,1.0,,,0.5911602209944752,181.0
hiba,38,softmax,0.15,1,0.7698540731249184,1.0,0.12121212121212122,33.0,,
hiba,38,softmax,0.15,2,0.7698540731249184,1.0,0.11904761904761904,126.0,,
hiba,38,softmax,0.15,3,0.7698540731249184,1.0,0.0,10.0,,
hiba,38,softmax,0.15,0,0.7698540731249184,1.0,,,0.7237569060773481,181.0
hiba,38,temp,0.05,1,0.45209486102467755,5.102366125206262,0.030303030303030304,33.0,,
hiba,38,temp,0.05,2,0.45209486102467755,5.102366125206262,0.05555555555555555,126.0,,
hiba,38,temp,0.05,3,0.45209486102467755,5.102366125206262,0.0,10.0,,
hiba,38,temp,0.05,0,0.45209486102467755,5.102366125206262,,,0.5248618784530387,181.0
hiba,38,temp,0.1,1,0.35468227518922973,5.102366125206262,0.06060606060606061,33.0,,
hiba,38,temp,0.1,2,0.35468227518922973,5.102366125206262,0.1349206349206349,126.0,,
hiba,38,temp,0.1,3,0.35468227518922973,5.102366125206262,0.0,10.0,,
hiba,38,temp,0.1,0,0.35468227518922973,5.102366125206262,,,0.7292817679558011,181.0
hiba,38,temp,0.15,1,0.3183195038870843,5.102366125206262,0.15151515151515152,33.0,,
hiba,38,temp,0.15,2,0.3183195038870843,5.102366125206262,0.15873015873015872,126.0,,
hiba,38,temp,0.15,3,0.3183195038870843,5.102366125206262,0.1,10.0,,
hiba,38,temp,0.15,0,0.3183195038870843,5.102366125206262,,,0.7900552486187845,181.0
pad,38,softmax,0.05,1,0.0,1.0,0.03125,32.0,,
pad,38,softmax,0.05,2,0.0,1.0,0.04316546762589928,139.0,,
pad,38,softmax,0.05,3,0.0,1.0,0.0821917808219178,73.0,,
pad,38,softmax,0.05,4,0.0,1.0,0.25,8.0,,
pad,38,softmax,0.05,5,0.0,1.0,0.0,3.0,,
pad,38,softmax,0.05,0,0.0,1.0,,,0.6875,16.0
pad,38,softmax,0.1,1,0.0,1.0,0.03125,32.0,,
pad,38,softmax,0.1,2,0.0,1.0,0.04316546762589928,139.0,,
pad,38,softmax,0.1,3,0.0,1.0,0.0821917808219178,73.0,,
pad,38,softmax,0.1,4,0.0,1.0,0.25,8.0,,
pad,38,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,38,softmax,0.1,0,0.0,1.0,,,0.6875,16.0
